Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
172.16.0.1-192.168.10.50-53993-80-6,172.16.0.1,53993,192.168.10.50,80,6,7/7/2017 3:59,1411975,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,16.99746809,2.832911348,470658.3333,814347.7949,1410986,4,1411975,470658.3333,814347.7949,1410986,4,0,0.0,0.0,0,0,0,0,0,0,80,0,2.832911348,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
184.29.129.25-192.168.10.14-80-58214-6,184.29.129.25,80,192.168.10.14,58214,6,7/7/2017 4:15,187,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,64171.12299,10695.18717,187.0,0.0,187,187,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,5347.593583,5347.593583,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,946,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0
192.168.10.3-192.168.10.12-53-9705-17,192.168.10.12,9705,192.168.10.3,53,17,7/7/2017 4:51,250,2,2,58,250,29,29,29.0,0.0,125,125,125.0,0.0,1232000.0,16000.0,83.33333333,104.5769254,201,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,64,8000.0,8000.0,29,125,67.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,84.25,29.0,125.0,64,0,0,0,0,0,0,2,58,2,250,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-50439-80-6,192.168.10.50,80,172.16.0.1,50439,6,7/7/2017 4:15,838992,7,2,11601,26,5840,0,1657.285714,2128.375336,20,6,13.0,9.899494937,13858.29662,10.7271583,104874.0,292383.6501,828448,51,838992,139832.0,337374.5314,828448,51,992,992.0,0.0,992,992,0,0,0,0,164,40,8.343345348,2.383812957,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,0,1291.888889,1657.285714,13.0,164,0,0,0,0,0,0,7,11601,2,26,8192,256,5,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-25087-80-6,172.16.0.1,25087,192.168.10.50,80,6,7/7/2017 4:04,6026849,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.977725508,0.829620918,1506712.25,3010442.571,6022375,1,6026849,1506712.25,3010442.571,6022375,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.829620918,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,4474.0,0.0,4474,4474,6022375.0,0.0,6022375,6022375
172.16.0.1-192.168.10.50-57792-80-6,192.168.10.50,80,172.16.0.1,57792,6,7/7/2017 4:10,30764,7,2,11601,26,4380,0,1657.285714,1763.211531,20,6,13.0,9.899494937,377941.7501,292.5497335,3845.5,7044.954567,17655,4,30764,5127.333333,7864.114335,17690,25,4,4.0,0.0,4,4,0,0,0,0,164,40,227.5386816,65.01105188,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,0,1291.888889,1657.285714,13.0,164,0,0,0,0,0,0,7,11601,2,26,8192,256,5,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-56140-80-6,172.16.0.1,56140,192.168.10.50,80,6,7/7/2017 3:59,73628855,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,158.4025719,0.162979582,6693532.273,20300000.0,67700000,1,73600000,10500000.0,25300000.0,67700000,1,13166,4388.666667,6666.46303,12076,198,0,0,0,0,172,92,0.108653055,0.054326527,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,1012.0,0.0,1012,1012,36800000.0,43600000.0,67700000,5948821
192.168.10.3-192.168.10.15-53-52413-17,192.168.10.15,52413,192.168.10.3,53,17,7/7/2017 4:53,158,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,1088607.595,25316.4557,52.66666667,52.15681483,107,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,12658.22785,12658.22785,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,64,0,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
172.217.12.142-192.168.10.14-80-57737-6,192.168.10.14,57737,172.217.12.142,80,6,7/7/2017 3:33,36749,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,326.5394977,54.42324961,36749.0,0.0,36749,36749,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,27.21162481,27.21162481,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,258,368,0,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-36167-80-6,172.16.0.1,36167,192.168.10.50,80,6,7/7/2017 4:11,7766025,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.862980096,0.643830016,1941506.25,3882339.196,7765015,0,7766025,1941506.25,3882339.196,7765015,0,0,0.0,0.0,0,0,0,0,0,0,100,0,0.643830016,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1010.0,0.0,1010,1010,7765015.0,0.0,7765015,7765015
172.217.10.238-192.168.10.15-80-59609-6,192.168.10.15,59609,172.217.10.238,80,6,7/7/2017 4:22,5029239,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,2.386046875,0.596511719,2514619.5,3504792.439,4992882,36357,5029239,5029239.0,0.0,5029239,5029239,0,0.0,0.0,0,0,0,0,0,0,40,32,0.397674479,0.19883724,0,6,4.5,3.0,9.0,0,0,0,0,1,0,0,0,0,6.0,6.0,0.0,40,0,0,0,0,0,0,2,12,1,0,255,377,1,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-15578-80-6,172.16.0.1,15578,192.168.10.50,80,6,7/7/2017 3:57,257273,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,45193.23831,34.98229507,32159.125,84914.41475,241931,44,14858,7429.0,10435.48188,14808,50,257168,51433.6,106680.4984,241931,44,0,0,0,0,72,132,11.66076502,23.32153005,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-22285-80-6,172.16.0.1,22285,192.168.10.50,80,6,7/7/2017 4:02,116494,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,99807.71542,77.2571978,14561.75,39693.70989,112763,46,3387,1693.5,2140.412227,3207,180,116436,23287.2,50038.78193,112763,46,0,0,0,0,72,132,25.75239927,51.50479853,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-58786-80-6,172.16.0.1,58786,192.168.10.50,80,6,7/7/2017 4:00,440083,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,26420.01622,18.17838908,62869.0,155548.5322,415045,36,24136,12068.0,16981.87646,24076,60,440020,110005.0,203666.8343,415045,36,0,0,0,0,72,112,6.816895904,11.36149317,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
192.168.10.3-192.168.10.16-53-6252-17,192.168.10.16,6252,192.168.10.3,53,17,7/7/2017 4:13,60898,2,2,86,284,43,43,43.0,0.0,142,142,142.0,0.0,6075.733193,65.68360209,20299.33333,35154.28054,60892,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,32.84180104,32.84180104,43,142,82.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,103.25,43.0,142.0,64,0,0,0,0,0,0,2,86,2,284,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-19252-80-6,192.168.10.50,80,172.16.0.1,19252,6,7/7/2017 4:00,607482,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,59.26101514,9.876835857,121496.4,258112.4125,582980,3,0,0.0,0.0,0,0,587010,146752.5,290821.055,582980,3,0,0,0,0,20,100,1.646139309,8.230696547,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-61994-80-6,192.168.10.50,80,172.16.0.1,61994,6,7/7/2017 4:14,7234080,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,4.976444828,0.829407471,1446816.0,3217064.076,7201659,4,0,0.0,0.0,0,0,7217855,1804463.75,3598136.871,7201659,4,0,0,0,0,20,100,0.138234579,0.691172893,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,32421.0,0.0,32421,32421,7201659.0,0.0,7201659,7201659
172.16.0.1-192.168.10.50-22440-80-6,172.16.0.1,22440,192.168.10.50,80,6,7/7/2017 4:02,129999,3,7,26,11607,20,0,8.666666667,10.26320288,4380,0,1658.142857,1773.970728,89485.30373,76.92366864,14444.33333,42853.3118,128718,2,948,474.0,429.920923,778,170,129997,21666.16667,52445.91957,128718,2,0,0,0,0,72,152,23.07710059,53.84656805,0,4380,1057.545455,1607.044079,2582590.673,0,0,0,1,0,0,0,0,2,1163.3,8.666666667,1658.142857,72,0,0,0,0,0,0,3,26,7,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
192.168.10.1-192.168.10.3-53-60676-17,192.168.10.3,60676,192.168.10.1,53,17,7/7/2017 3:51,46396,1,1,51,128,51,51,51.0,0.0,128,128,128.0,0.0,3858.091215,43.10716441,46396.0,0.0,46396,46396,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21.55358221,21.55358221,51,128,76.66666667,44.45597073,1976.333333,0,0,0,0,0,0,0,0,1,115.0,51.0,128.0,20,0,0,0,0,0,0,1,51,1,128,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
192.168.10.1-192.168.10.3-53-60077-17,192.168.10.3,60077,192.168.10.1,53,17,7/7/2017 4:53,23331,1,1,47,134,47,47,47.0,0.0,134,134,134.0,0.0,7757.918649,85.722858,23331.0,0.0,23331,23331,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,42.861429,42.861429,47,134,76.0,50.22947342,2523.0,0,0,0,0,0,0,0,0,1,114.0,47.0,134.0,20,0,0,0,0,0,0,1,47,1,134,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
192.168.10.15-31.13.71.36-59722-443-6,192.168.10.15,59722,31.13.71.36,443,6,7/7/2017 4:20,161796,8,10,546,3954,193,0,68.25,79.86908932,2820,0,395.4,876.4150716,27812.80131,111.2512052,9517.411765,13508.86744,29937,1,132020,18860.0,14062.6232,30947,3,132222,14691.33333,22684.15759,57845,1,0,0,0,0,172,212,49.4449801,61.80622512,0,2820,236.8421053,645.173126,416248.3626,0,0,0,1,0,0,0,0,1,250.0,68.25,395.4,172,0,0,0,0,0,0,8,546,10,3954,8192,119,7,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-59115-80-6,172.16.0.1,59115,192.168.10.50,80,6,7/7/2017 4:01,233413,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,49838.69793,38.55826368,29176.625,82236.88691,232702,2,580,290.0,405.8792924,577,3,233397,46679.4,103990.1268,232702,2,0,0,0,0,72,132,12.85275456,25.70550912,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-26074-80-6,172.16.0.1,26074,192.168.10.50,80,6,7/7/2017 4:04,1745880,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6663.115449,4.009439366,290980.0,712238.2097,1744830,6,958,479.0,625.0823946,921,37,1745830,581943.3333,1007089.516,1744830,6,0,0,0,0,72,92,1.718331157,2.291108209,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-37325-80-6,172.16.0.1,37325,192.168.10.50,80,6,7/7/2017 4:12,51218,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,227010.0355,156.1950877,7316.857143,16952.101,45539,88,5246,2623.0,3585.031381,5158,88,51070,12767.5,21975.35458,45539,163,0,0,0,0,72,112,58.57315787,97.62192979,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-35856-80-6,172.16.0.1,35856,192.168.10.50,80,6,7/7/2017 4:11,437712,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,26576.83591,18.27685784,62530.28571,164836.0533,436343,3,1055,527.5,376.8879144,794,261,437596,109399.0,217963.2046,436343,3,0,0,0,0,72,112,6.853821691,11.42303615,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-55364-80-6,192.168.10.50,80,172.16.0.1,55364,6,7/7/2017 4:00,5496293,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,6.549869157,1.09164486,1099258.6,2442117.181,5467834,3,0,0.0,0.0,0,0,5480842,1370210.5,2731754.422,5467834,3,0,0,0,0,20,100,0.18194081,0.90970405,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,28459.0,0.0,28459,28459,5467834.0,0.0,5467834,5467834
172.16.0.1-192.168.10.50-54626-80-6,192.168.10.50,80,172.16.0.1,54626,6,7/7/2017 4:08,1654467,5,2,11607,26,11595,0,2321.4,5184.100867,20,6,13.0,9.899494937,7031.267472,4.230969853,275744.5,675107.5681,1653802,5,1654467,413616.75,826790.2132,1653802,5,61,61.0,0.0,61,61,0,0,0,0,124,40,3.022121324,1.208848529,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,0,1661.857143,2321.4,13.0,124,0,0,0,0,0,0,5,11607,2,26,8192,256,3,20,0.0,0.0,0,0,0.0,0.0,0,0
192.168.10.3-192.168.10.16-53-61415-17,192.168.10.16,61415,192.168.10.3,53,17,7/7/2017 3:58,30059,2,2,60,414,30,30,30.0,0.0,207,207,207.0,0.0,15768.98766,133.0716258,10019.66667,17349.37559,30053,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,66.5358129,66.5358129,30,207,100.8,96.94689268,9398.7,0,0,0,0,0,0,0,0,1,126.0,30.0,207.0,64,0,0,0,0,0,0,2,60,2,414,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-58857-80-6,172.16.0.1,58857,192.168.10.50,80,6,7/7/2017 4:10,70963,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3032.755381,163845.9479,112.7348055,10137.57143,24134.69535,64658,18,5836,2918.0,4101.219331,5818,18,70938,17734.5,31399.08033,64658,178,0,0,0,0,72,112,42.27555205,70.45925341,0,7300,1291.888889,2466.94915,6085838.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
192.168.10.3-192.168.10.12-53-63693-17,192.168.10.12,63693,192.168.10.3,53,17,7/7/2017 4:09,221,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1212669.683,18099.54751,73.66666667,123.2652965,216,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,40,40,9049.773756,9049.773756,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,40,0,0,0,0,0,0,2,64,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-49826-80-6,192.168.10.50,80,172.16.0.1,49826,6,7/7/2017 4:06,12158704,1,5,1375,24,1375,1375,1375.0,0.0,6,0,4.8,2.683281573,115.0616053,0.493473647,2431740.8,5421212.774,12100000,998,0,0.0,0.0,0,0,12100000,3035674.0,6062548.573,12100000,998,1,0,0,0,20,112,0.082245608,0.411228039,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375.0,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,29210.0,0.0,29210,29210,12100000.0,0.0,12100000,12100000
192.168.10.1-192.168.10.3-53-61396-17,192.168.10.3,61396,192.168.10.1,53,17,7/7/2017 3:59,87571,1,1,55,111,55,55,55.0,0.0,111,111,111.0,0.0,1895.604709,22.83861096,87571.0,0.0,87571,87571,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,11.41930548,11.41930548,55,111,73.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,110.5,55.0,111.0,20,0,0,0,0,0,0,1,55,1,111,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-31743-80-6,172.16.0.1,31743,192.168.10.50,80,6,7/7/2017 4:09,1236863,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,9405.245367,6.467975839,176694.7143,467048.4909,1235861,3,725,362.5,508.4097757,722,3,1236815,309203.75,617771.5835,1235861,3,0,0,0,0,72,112,2.42549094,4.042484899,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
192.168.10.1-192.168.10.3-53-62493-17,192.168.10.3,62493,192.168.10.1,53,17,7/7/2017 3:33,369112,2,2,94,224,52,42,47.0,7.071067812,120,104,112.0,11.3137085,861.5271246,10.83681918,123037.3333,191934.3022,344228,409,368703,368703.0,0.0,368703,368703,344637,344637.0,0.0,344637,344637,0,0,0,0,72,80,5.418409588,5.418409588,42,120,72.0,37.17526059,1382.0,0,0,0,0,0,0,0,0,1,90.0,47.0,112.0,72,0,0,0,0,0,0,2,94,2,224,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-62009-80-6,192.168.10.50,80,172.16.0.1,62009,6,7/7/2017 4:04,5874820,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,6.127847321,1.021307887,1174964.0,2605365.978,5835541,4,0,0.0,0.0,0,0,5864520,1466130.0,2912969.546,5835541,4,0,0,0,0,20,100,0.170217981,0.851089906,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,39279.0,0.0,39279,39279,5835541.0,0.0,5835541,5835541
172.16.0.1-192.168.10.50-54024-80-6,192.168.10.50,80,172.16.0.1,54024,6,7/7/2017 4:09,886583,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,40.60533532,6.767555886,177316.6,378997.767,855175,3,0,0.0,0.0,0,0,872981,218245.25,424677.9728,855175,3,0,0,0,0,20,100,1.127925981,5.639629905,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-52552-80-6,172.16.0.1,52552,192.168.10.50,80,6,7/7/2017 3:57,1245638,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,9338.989337,7.225213104,155704.75,440055.3217,1244786,2,689,344.5,423.5569619,644,45,1245589,249117.8,556595.5309,1244786,2,0,0,0,0,72,132,2.408404368,4.816808736,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-58463-80-6,172.16.0.1,58463,192.168.10.50,80,6,7/7/2017 4:12,8026834,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.98997089,0.498328482,2675611.333,4634291.307,8026830,1,8026834,2675611.333,4634291.307,8026830,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.498328482,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4.0,0.0,4,4,8026830.0,0.0,8026830,8026830
172.16.0.1-192.168.10.50-37702-80-6,192.168.10.50,80,172.16.0.1,37702,6,7/7/2017 4:12,11560564,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.114034921,0.51900582,2312112.8,5149996.318,11500000,3,0,0.0,0.0,0,0,11600000,2888928.25,5757184.701,11500000,3,0,0,0,0,20,100,0.08650097,0.43250485,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,35884.0,0.0,35884,35884,11500000.0,0.0,11500000,11500000
172.16.0.1-192.168.10.50-52555-80-6,172.16.0.1,52555,192.168.10.50,80,6,7/7/2017 3:58,11122791,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.157731814,0.359621969,3707597.0,6420665.589,11100000,250,11100000,3707597.0,6420665.589,11100000,250,0,0.0,0.0,0,0,0,0,0,0,80,0,0.359621969,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1248.0,0.0,1248,1248,11100000.0,0.0,11100000,11100000
172.16.0.1-192.168.10.50-39412-80-6,172.16.0.1,39412,192.168.10.50,80,6,7/7/2017 4:13,2034924,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,11.79405226,1.965675377,678308.0,1174858.723,2034918,1,2034924,678308.0,1174858.723,2034918,1,0,0.0,0.0,0,0,0,0,0,0,80,0,1.965675377,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-62298-80-6,172.16.0.1,62298,192.168.10.50,80,6,7/7/2017 4:03,687661,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,16908.04044,11.63363925,98237.28571,252786.9352,671371,70,15624,7812.0,10139.91124,14982,642,687569,171892.25,333063.9879,671371,191,0,0,0,0,72,112,4.362614719,7.271024531,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-49229-80-6,172.16.0.1,49229,192.168.10.50,80,6,7/7/2017 4:14,4030923,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.44246417,1.240410695,1007730.75,2012789.886,4026915,3,4030923,1007730.75,2012789.886,4026915,3,0,0.0,0.0,0,0,0,0,0,0,100,0,1.240410695,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-54586-80-6,172.16.0.1,54586,192.168.10.50,80,6,7/7/2017 4:08,89959791,9,4,62,11607,20,0,6.888888889,5.30199124,11595,0,2901.75,5795.50069,129.7135072,0.144509006,7496649.25,24000000.0,83400000,1,89400000,11200000.0,29300000.0,83400000,1,524118,174706.0,300722.2483,521950,812,0,0,0,0,192,92,0.100044697,0.04446431,0,11595,833.9285714,3097.25274,9592974.533,0,0,0,0,1,0,0,0,0,898.0769231,6.888888889,2901.75,192,0,0,0,0,0,0,9,62,4,11607,256,229,7,20,899.0,0.0,899,899,44700000.0,54700000.0,83400000,6052972
172.16.0.1-192.168.10.50-64408-80-6,172.16.0.1,64408,192.168.10.50,80,6,7/7/2017 4:04,715466,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,16250.94694,11.18152365,102209.4286,267501.0845,708831,39,5930,2965.0,3248.448553,5262,668,715319,178829.75,353344.01,708831,39,0,0,0,0,72,112,4.193071369,6.988452281,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
