Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.3-192.168.10.14-53-54202-17,192.168.10.14,54202,192.168.10.3,53,17,7/7/2017 4:14,208,2,2,94,350,47,47,47.0,0.0,175,175,175.0,0.0,2134615.385,19230.76923,69.33333333,79.18543637,157,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,9615.384615,9615.384615,47,175,98.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,122.75,47.0,175.0,40,0,0,0,0,0,0,2,94,2,350,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.17-53-21358-17,192.168.10.17,21358,192.168.10.3,53,17,7/7/2017 3:40,241,2,2,64,176,32,32,32.0,0.0,88,88,88.0,0.0,995850.6224,16597.51037,80.33333333,125.4804102,225,1,15,15.0,0.0,15,15,1,1.0,0.0,1,1,0,0,0,0,64,64,8298.755187,8298.755187,32,88,54.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,68.0,32.0,88.0,64,0,0,0,0,0,0,2,64,2,176,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-52962-80-6,192.168.10.50,80,172.16.0.1,52962,6,7/7/2017 3:58,8089800,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,4.450048209,0.741674701,1617960.0,3610346.894,8076342,0,0,0.0,0.0,0,0,8083786,2020946.5,4036931.855,8076342,0,0,0,0,0,20,100,0.12361245,0.618062251,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,13458.0,0.0,13458,13458,8076342.0,0.0,8076342,8076342,BENIGN
192.168.10.9-23.33.166.51-9047-80-6,192.168.10.9,9047,23.33.166.51,80,6,7/7/2017 3:33,5368912,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.235089717,0.745029906,1789637.333,3071042.755,5335721,116,5368912,2684456.0,3749454.92,5335721,33191,0,0.0,0.0,0,0,0,0,0,0,72,32,0.558772429,0.186257476,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-22739-80-6,172.16.0.1,22739,192.168.10.50,80,6,7/7/2017 4:02,7974792,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.009482881,0.50158048,2658264.0,4604241.38,7974784,2,7974792,2658264.0,4604241.38,7974784,2,0,0.0,0.0,0,0,0,0,0,0,80,0,0.50158048,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,8.0,0.0,8,8,7974784.0,0.0,7974784,7974784,DDoS
192.168.10.3-192.168.10.9-53-50100-17,192.168.10.9,50100,192.168.10.3,53,17,7/7/2017 3:40,23940,2,2,92,254,46,46,46.0,0.0,127,127,127.0,0.0,14452.79866,167.0843776,7980.0,13815.70328,23933,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,83.54218881,83.54218881,46,127,78.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,98.0,46.0,127.0,40,0,0,0,0,0,0,2,92,2,254,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-50582-80-6,172.16.0.1,50582,192.168.10.50,80,6,7/7/2017 4:07,5145876,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.66392894,0.77732149,1715292.0,2970106.044,5144875,3,5145876,1715292.0,2970106.044,5144875,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.77732149,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1001.0,0.0,1001,1001,5144875.0,0.0,5144875,5144875,DDoS
192.168.10.3-192.168.10.15-53-54383-17,192.168.10.15,54383,192.168.10.3,53,17,7/7/2017 4:50,69062,4,4,164,508,41,41,41.0,0.0,127,127,127.0,0.0,9730.387188,115.8379427,9866.0,19437.96591,51415,3,68885,22961.66667,39764.71112,68878,3,17643,5881.0,10142.04846,17592,3,0,0,0,0,80,80,57.91897136,57.91897136,41,127,79.22222222,45.3259798,2054.444444,0,0,0,0,0,0,0,0,1,89.125,41.0,127.0,80,0,0,0,0,0,0,4,164,4,508,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.8-53-61624-17,192.168.10.8,61624,192.168.10.3,53,17,7/7/2017 4:57,60179,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,5383.937919,66.46836936,20059.66667,34740.03175,60174,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,40,40,33.23418468,33.23418468,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-64206-80-6,172.16.0.1,64206,192.168.10.50,80,6,7/7/2017 4:05,8106800,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.70059703,0.616766172,2026700.0,4051395.415,8103793,3,8106800,2026700.0,4051395.415,8103793,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.616766172,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3007.0,0.0,3007,3007,8103793.0,0.0,8103793,8103793,DDoS
192.168.10.16-23.4.59.27-60764-80-6,192.168.10.16,60764,23.4.59.27,80,6,7/7/2017 3:32,63897,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,31.30037404,63897.0,0.0,63897,63897,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15.65018702,15.65018702,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,366,1039,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-62214-80-6,172.16.0.1,62214,192.168.10.50,80,6,7/7/2017 4:03,81170058,9,4,62,11607,20,0,6.888888889,5.30199124,11595,0,2901.75,5795.50069,143.7599071,0.160157579,6764171.5,19600000.0,68200000,1,79400000,9924076.375,23900000.0,68200000,1,1778248,592749.3333,1025950.645,1777415,5,0,0,0,0,192,92,0.110878324,0.049279255,0,11595,833.9285714,3097.25274,9592974.533,0,0,0,0,1,0,0,0,0,898.0769231,6.888888889,2901.75,192,0,0,0,0,0,0,9,62,4,11607,256,229,7,20,1013.0,0.0,1013,1013,39700000.0,40300000.0,68200000,11200000,DDoS
172.16.0.1-192.168.10.50-19638-80-6,172.16.0.1,19638,192.168.10.50,80,6,7/7/2017 4:00,429711,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,27071.68306,20.94430908,53713.875,151607.8379,428924,3,643,321.5,183.1406563,451,192,429652,85930.4,191739.4282,428924,3,0,0,0,0,72,132,6.981436361,13.96287272,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.5-53-52064-17,192.168.10.5,52064,192.168.10.3,53,17,7/7/2017 3:30,23896,2,2,88,200,44,44,44.0,0.0,100,100,100.0,0.0,12052.22631,167.3920321,7965.333333,13751.34795,23844,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,64,64,83.69601607,83.69601607,44,100,66.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,83.0,44.0,100.0,64,0,0,0,0,0,0,2,88,2,200,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-38907-80-6,172.16.0.1,38907,192.168.10.50,80,6,7/7/2017 4:13,272418,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,42680.73328,25.69580571,45403.0,107620.343,265014,69,7145,3572.5,4759.535744,6938,207,272319,90773.0,150936.8526,265014,190,0,0,0,0,72,92,11.01248816,14.68331755,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.15-53-54225-17,192.168.10.15,54225,192.168.10.3,53,17,7/7/2017 3:49,104259534,6,4,314,398,56,45,52.33333333,5.680375574,138,61,99.5,44.45597073,6.829111667,0.09591449,11600000.0,34700000.0,104000000,2,104000000,20900000.0,46600000.0,104000000,2,104000000,34700000.0,60200000.0,104000000,3,0,0,0,0,168,104,0.057548694,0.038365796,45,138,69.81818182,34.1169113,1163.963636,0,0,0,0,0,0,0,0,0,76.8,52.33333333,99.5,168,0,0,0,0,0,0,6,314,4,398,-1,-1,5,20,23794.0,0.0,23794,23794,104000000.0,0.0,104000000,104000000,BENIGN
172.16.0.1-192.168.10.50-57906-80-6,172.16.0.1,57906,192.168.10.50,80,6,7/7/2017 4:10,202596,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,57419.69239,39.48745286,28942.28571,76158.96138,201654,2,686,343.0,461.0336213,669,17,202504,50626.0,100685.7237,201654,2,0,0,0,0,72,112,14.80779482,24.67965804,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.9-199.59.150.46-10382-443-6,199.59.150.46,443,192.168.10.9,10382,6,7/7/2017 4:40,5,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,8600000.0,600000.0,2.5,2.121320344,4,1,5,2.5,2.121320344,4,1,0,0.0,0.0,0,0,0,0,0,0,60,0,600000.0,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,128,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-43089-80-6,172.16.0.1,43089,192.168.10.50,80,6,7/7/2017 4:16,2117981,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.16443301,2.360738836,529495.25,1058321.272,2116977,1,2117981,529495.25,1058321.272,2116977,1,0,0.0,0.0,0,0,0,0,0,0,100,0,2.360738836,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-22786-80-6,172.16.0.1,22786,192.168.10.50,80,6,7/7/2017 4:02,1760242,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,6605.341766,5.112933335,220030.25,613372.5548,1737945,16,21956,10978.0,14153.44933,20986,970,1760086,352017.2,774814.6989,1737945,16,0,0,0,0,72,132,1.704311112,3.408622224,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-31795-80-6,172.16.0.1,31795,192.168.10.50,80,6,7/7/2017 4:09,1239707,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,9383.668883,6.453137717,177101.0,468031.2871,1238496,4,958,479.0,593.9696962,899,59,1239632,309908.0,619058.813,1238496,4,0,0,0,0,72,112,2.419926644,4.033211073,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-20009-80-6,172.16.0.1,20009,192.168.10.50,80,6,7/7/2017 4:00,163235,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,71228.59681,55.13523448,20404.375,46154.80613,131466,56,31182,15591.0,21828.38634,31026,156,163179,32635.8,56866.41665,131466,82,0,0,0,0,72,132,18.37841149,36.75682299,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-41949-80-6,172.16.0.1,41949,192.168.10.50,80,6,7/7/2017 4:15,10036748,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.391212771,0.398535462,3345582.667,5793850.558,10000000,0,10000000,3345582.667,5793850.558,10000000,0,0,0.0,0.0,0,0,0,0,0,0,80,0,0.398535462,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1003.0,0.0,1003,1003,10000000.0,0.0,10000000,10000000,DDoS
172.16.0.1-192.168.10.50-35626-80-6,172.16.0.1,35626,192.168.10.50,80,6,7/7/2017 4:11,643678,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,18072.70095,12.42857454,91954.0,242722.6481,642397,8,984,492.0,354.9676042,743,241,643610,160902.5,320996.6315,642397,8,0,0,0,0,72,112,4.660715451,7.767859085,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-35965-80-6,172.16.0.1,35965,192.168.10.50,80,6,7/7/2017 4:11,103304,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,112609.3859,77.44133819,14757.71429,38484.51797,102031,4,911,455.5,423.5569619,755,156,103227,25806.75,50818.17417,102031,4,0,0,0,0,72,112,29.04050182,48.40083637,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.14-63.251.88.56-58953-443-6,63.251.88.56,443,192.168.10.14,58953,6,7/7/2017 4:58,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5384,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-41681-17,192.168.10.12,41681,192.168.10.3,53,17,7/7/2017 4:13,184,2,2,66,164,33,33,33.0,0.0,82,82,82.0,0.0,1250000.0,21739.13043,61.33333333,104.5003987,182,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,80,80,10869.56522,10869.56522,33,82,52.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,65.75,33.0,82.0,80,0,0,0,0,0,0,2,66,2,164,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-56856-80-6,192.168.10.50,80,172.16.0.1,56856,6,7/7/2017 4:09,92927047,7,9,11613,62,5755,0,1659.0,2421.093623,20,0,6.888888889,5.30199124,125.6361886,0.172178074,6195136.467,22600000.0,87700000,1,92900000,15500000.0,37000000.0,91000000,14,91000000,11400000.0,30900000.0,87700000,1,0,0,0,0,152,192,0.075327907,0.096850167,0,5755,687.1176471,1703.133138,2900662.485,0,0,0,0,1,1,0,0,1,730.0625,1659.0,6.888888889,152,0,0,0,0,0,0,7,11613,9,62,229,256,5,20,3361187.0,0.0,3361187,3361187,87700000.0,0.0,87700000,87700000,BENIGN
172.16.0.1-192.168.10.50-16130-80-6,172.16.0.1,16130,192.168.10.50,80,6,7/7/2017 3:58,186931,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,62199.42118,42.7965399,26704.42857,66520.40311,177383,4,8821,4410.5,6231.732063,8817,4,186869,46717.25,87202.37704,177383,160,0,0,0,0,72,112,16.04870246,26.74783744,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.15-53-53940-17,192.168.10.15,53940,192.168.10.3,53,17,7/7/2017 4:20,30791,4,2,176,200,44,44,44.0,0.0,100,100,100.0,0.0,12211.36046,194.862135,6158.2,11804.31426,27079,3,27085,9028.333333,15632.33589,27079,3,3,3.0,0.0,3,3,0,0,0,0,104,40,129.90809,64.95404501,44,100,60.0,27.32520204,746.6666667,0,0,0,0,0,0,0,0,0,70.0,44.0,100.0,104,0,0,0,0,0,0,4,176,2,200,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.8-53-59420-17,192.168.10.8,59420,192.168.10.3,53,17,7/7/2017 4:35,48886,2,2,94,206,47,47,47.0,0.0,103,103,103.0,0.0,6136.726261,81.82301681,16295.33333,28218.28309,48879,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,40.91150841,40.91150841,47,103,69.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,86.75,47.0,103.0,40,0,0,0,0,0,0,2,94,2,206,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-58427-80-6,172.16.0.1,58427,192.168.10.50,80,6,7/7/2017 4:10,514172,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,22613.05555,13.61412134,85695.33333,203033.3055,499991,71,13903,6951.5,9433.511568,13622,281,514101,171367.0,284679.6391,499991,185,0,0,0,0,72,92,5.834623433,7.779497911,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.9-216.58.219.193-9255-443-6,192.168.10.9,9255,216.58.219.193,443,6,7/7/2017 3:40,119223793,24,28,1069,27329,342,0,44.54166667,82.07206757,2860,0,976.0357143,740.2382741,238.1907108,0.436154552,2337721.431,11500000.0,58800000,1,119000000,5183643.174,16900000.0,58800000,18,119000000,4406814.889,15700000.0,59000000,1,0,0,0,0,492,572,0.201302101,0.234852451,0,2860,535.8113208,713.2721472,508757.156,0,0,0,1,0,0,0,0,1,546.1153846,44.54166667,976.0357143,492,0,0,0,0,0,0,24,1069,28,27329,8192,360,23,20,873034.5,909713.3801,1516299,229770,58600000.0,217979.1003,58800000,58500000,BENIGN
192.168.10.3-192.168.10.12-88-41701-17,192.168.10.12,41701,192.168.10.3,88,17,7/7/2017 3:47,728,2,2,496,2820,248,248,248.0,0.0,1410,1410,1410.0,0.0,4554945.055,5494.505495,242.6666667,337.1725572,632,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,52,2747.252747,2747.252747,248,1410,712.8,636.4536118,405073.2,0,0,0,0,0,0,0,0,1,891.0,248.0,1410.0,64,0,0,0,0,0,0,2,496,2,2820,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.12-61.251.165.12-36588-80-6,192.168.10.12,36588,61.251.165.12,80,6,7/7/2017 3:51,458340,3,4,645,421,645,0,215.0,372.3909236,421,0,105.25,210.5,2325.784352,15.27250513,76390.0,117616.4886,228246,4,228542,114271.0,161262.7725,228301,241,230125,76708.33333,131520.925,228573,4,0,0,0,0,104,136,6.54535934,8.727145787,0,645,133.25,253.8901619,64460.21429,0,0,0,1,0,0,0,0,1,152.2857143,215.0,105.25,104,0,0,0,0,0,0,3,645,4,421,29200,5025,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-38789-80-6,172.16.0.1,38789,192.168.10.50,80,6,7/7/2017 4:13,4050313,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.406834978,1.234472496,1012578.25,2024253.842,4048959,258,4050313,1012578.25,2024253.842,4048959,258,0,0.0,0.0,0,0,0,0,0,0,100,0,1.234472496,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-38707-80-6,192.168.10.50,80,172.16.0.1,38707,6,7/7/2017 4:13,7826569,1,6,1375,30,1375,1375,1375.0,0.0,6,0,5.0,2.449489743,179.5167205,0.894389355,1304428.167,3181650.137,7798924,1,0,0.0,0.0,0,0,7805765,1561153.0,3487020.89,7798924,1,1,0,0,0,20,132,0.127769908,0.766619447,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375.0,5.0,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,27645.0,0.0,27645,27645,7798924.0,0.0,7798924,7798924,BENIGN
192.168.10.1-192.168.10.3-53-61921-17,192.168.10.3,61921,192.168.10.1,53,17,7/7/2017 4:33,61178,1,1,47,63,47,47,47.0,0.0,63,63,63.0,0.0,1798.031972,32.69149041,61178.0,0.0,61178,61178,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.3457452,16.3457452,47,63,52.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,78.5,47.0,63.0,32,0,0,0,0,0,0,1,47,1,63,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-49996-80-6,172.16.0.1,49996,192.168.10.50,80,6,7/7/2017 3:56,136361,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,85310.316,58.66780091,19480.14286,50885.21252,134875,49,1061,530.5,680.9438303,1012,49,136237,34059.25,67211.59203,134875,99,0,0,0,0,72,112,22.00042534,36.66737557,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.14-69.172.216.56-57799-443-6,192.168.10.14,57799,69.172.216.56,443,6,7/7/2017 3:31,24381,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,492.1865387,82.03108978,24381.0,0.0,24381,24381,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,41.01554489,41.01554489,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,71,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-54408-17,192.168.10.5,54408,192.168.10.3,53,17,7/7/2017 3:33,157323,4,2,152,418,38,38,38.0,0.0,209,209,209.0,0.0,3623.119315,38.13809805,31464.6,57279.33331,132053,3,25222,8407.333333,14555.86632,25215,3,48,48.0,0.0,48,48,0,0,0,0,104,64,25.4253987,12.71269935,38,209,86.85714286,83.43945624,6962.142857,0,0,0,0,0,0,0,0,0,101.3333333,38.0,209.0,104,0,0,0,0,0,0,4,152,2,418,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-58806-80-6,192.168.10.50,80,172.16.0.1,58806,6,7/7/2017 4:10,537429,6,2,11607,26,7215,0,1934.5,3123.682298,20,6,13.0,9.899494937,21645.64994,14.88568723,76775.57143,202763.5991,536600,4,537429,107485.8,239882.2558,536600,4,4,4.0,0.0,4,4,0,0,0,0,144,40,11.16426542,3.721421806,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13.0,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-55009-80-6,172.16.0.1,55009,192.168.10.50,80,6,7/7/2017 4:08,1024374,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,11356.20389,7.809647648,146339.1429,386172.7838,1022096,4,1500,750.0,1055.003318,1496,4,1024314,256078.5,510678.7325,1022096,192,0,0,0,0,72,112,2.928617868,4.88102978,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.17-53-47647-17,192.168.10.17,47647,192.168.10.3,53,17,7/7/2017 3:30,24629,2,2,72,140,36,36,36.0,0.0,70,70,70.0,0.0,8607.738844,162.4101669,8209.666667,14205.70425,24613,3,13,13.0,0.0,13,13,3,3.0,0.0,3,3,0,0,0,0,80,40,81.20508344,81.20508344,36,70,49.6,18.62256696,346.8,0,0,0,0,0,0,0,0,1,62.0,36.0,70.0,80,0,0,0,0,0,0,2,72,2,140,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
