Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
172.16.0.1-192.168.10.50-62073-80-6,172.16.0.1,62073,192.168.10.50,80,6,7/7/2017 4:12,1743112,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,6670.25412,4.589492815,249016.0,649893.5514,1722747,2,19966,9983.0,14115.26557,19964,2,1742510,435627.5,858127.3874,1722747,185,0,0,0,0,72,112,1.721059806,2.868433009,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-58110-80-6,172.16.0.1,58110,192.168.10.50,80,6,7/7/2017 4:00,78020195,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,149.4100342,0.153806332,7092745.0,21900000.0,73000000,0,76300000,10900000.0,27400000.0,73000000,0,1700201,566733.6667,961478.2264,1676874,187,0,0,0,0,172,92,0.102537555,0.051268777,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,3290964.0,0.0,3290964,3290964,73000000.0,0.0,73000000,73000000
172.16.0.1-192.168.10.50-25714-80-6,172.16.0.1,25714,192.168.10.50,80,6,7/7/2017 4:04,2960976,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,8.105435505,1.350905918,986992.0,1708649.143,2959970,1,2960976,986992.0,1708649.143,2959970,1,0,0.0,0.0,0,0,0,0,0,0,80,0,1.350905918,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-24206-80-6,172.16.0.1,24206,192.168.10.50,80,6,7/7/2017 4:03,144188,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,80637.77846,48.54772935,24031.33333,47734.19912,119497,9,24495,12247.5,16750.65254,24092,403,144139,48046.33333,63056.58,119497,187,0,0,0,0,72,92,20.80616972,27.74155963,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-57347-80-6,172.16.0.1,57347,192.168.10.50,80,6,7/7/2017 4:01,11856703,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.530214344,0.421702391,2964175.75,5926356.889,11900000,3,11900000,2964175.75,5926356.889,11900000,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.421702391,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2992.0,0.0,2992,2992,11900000.0,0.0,11900000,11900000
172.16.0.1-192.168.10.50-54538-80-6,172.16.0.1,54538,192.168.10.50,80,6,7/7/2017 4:09,3482907,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,8.613494417,1.435582403,870726.75,1740122.419,3480910,1,3482907,870726.75,1740122.419,3480910,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.435582403,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-59420-80-6,172.16.0.1,59420,192.168.10.50,80,6,7/7/2017 4:02,7943793,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.776533452,0.629422242,1985948.25,3969466.871,7940148,1,7943793,1985948.25,3969466.871,7940148,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.629422242,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3645.0,0.0,3645,3645,7940148.0,0.0,7940148,7940148
172.16.0.1-192.168.10.50-59652-80-6,172.16.0.1,59652,192.168.10.50,80,6,7/7/2017 4:12,285032,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,84.20107216,14.03351203,95010.66667,161953.8856,282018,1003,285032,95010.66667,161953.8856,282018,1003,0,0.0,0.0,0,0,0,0,0,0,80,0,14.03351203,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-58153-80-6,172.16.0.1,58153,192.168.10.50,80,6,7/7/2017 4:10,1669758,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,6966.877835,5.390002623,208719.75,590025.3867,1668958,3,693,346.5,402.3437585,631,62,1669723,333944.6,746295.2285,1668958,3,0,0,0,0,72,132,1.796667541,3.593335082,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-58955-80-6,172.16.0.1,58955,192.168.10.50,80,6,7/7/2017 4:01,32202,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,361064.5302,279.4857462,4025.25,10048.93754,28863,48,29989,14994.5,19747.37108,28958,1031,32107,6421.4,13340.03088,30262,48,0,0,0,0,72,132,93.16191541,186.3238308,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-65309-80-6,172.16.0.1,65309,192.168.10.50,80,6,7/7/2017 4:14,2058947,6,0,36,0,6,6,6.0,0.0,0,0,0.0,0.0,17.48466571,2.914110951,411789.4,919108.7883,2055941,0,2058947,411789.4,919108.7883,2055941,0,0,0.0,0.0,0,0,0,0,0,0,120,0,2.914110951,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.0,6.0,0.0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-22248-80-6,172.16.0.1,22248,192.168.10.50,80,6,7/7/2017 4:02,174040,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,137.8993335,22.98322225,58013.33333,100477.7107,174035,2,174040,58013.33333,100477.7107,174035,2,0,0.0,0.0,0,0,0,0,0,0,80,0,22.98322225,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-41389-80-6,172.16.0.1,41389,192.168.10.50,80,6,7/7/2017 4:15,921872,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,12618.88852,8.677994342,131696.0,347937.9969,920745,4,884,442.0,494.9747468,792,92,921826,230456.5,460192.51,920745,4,0,0,0,0,72,112,3.254247878,5.423746464,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-59460-80-6,172.16.0.1,59460,192.168.10.50,80,6,7/7/2017 4:02,5983811,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.013527332,0.835587889,1495952.75,2991238.203,5982810,1,5983811,1495952.75,2991238.203,5982810,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.835587889,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1001.0,0.0,1001,1001,5982810.0,0.0,5982810,5982810
172.16.0.1-192.168.10.50-36240-80-6,172.16.0.1,36240,192.168.10.50,80,6,7/7/2017 4:11,48173,3,4,26,11601,20,0,8.666666667,10.26320288,7300,0,2900.25,3563.297197,241359.2676,145.3096133,8028.833333,12610.10952,28860,70,29244,14622.0,20332.14839,28999,245,48034,16011.33333,14679.16368,29175,182,0,0,0,0,72,92,62.27554854,83.03406473,0,7300,1453.375,2798.956588,7834157.982,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-59488-80-6,172.16.0.1,59488,192.168.10.50,80,6,7/7/2017 4:11,95887911,9,5,62,11607,20,0,6.888888889,5.30199124,10135,0,2321.4,4413.201989,121.6941727,0.146003806,7375993.154,26500000.0,95600000,1,95800000,12000000.0,33800000.0,95600000,98,106436,26609.0,52586.68554,105487,5,0,0,0,0,192,112,0.09385959,0.052144217,0,10135,778.3333333,2615.387752,6840253.095,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,167783.0,0.0,167783,167783,95600000.0,0.0,95600000,95600000
172.16.0.1-192.168.10.50-56189-80-6,172.16.0.1,56189,192.168.10.50,80,6,7/7/2017 4:10,10421419,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.302949339,0.38382489,3473806.333,6016148.289,10400000,235,10400000,3473806.333,6016148.289,10400000,235,0,0.0,0.0,0,0,0,0,0,0,80,0,0.38382489,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,763.0,0.0,763,763,10400000.0,0.0,10400000,10400000
172.16.0.1-192.168.10.50-33558-80-6,172.16.0.1,33558,192.168.10.50,80,6,7/7/2017 4:10,1392462,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,8349.958563,6.46337207,174057.75,486279.4975,1377479,63,14251,7125.5,9917.172606,14138,113,1392267,278453.4,614403.6447,1377479,63,0,0,0,0,72,132,2.154457357,4.308914714,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-64866-80-6,172.16.0.1,64866,192.168.10.50,80,6,7/7/2017 4:06,6176868,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.885464284,0.647577381,2058956.0,3565336.557,6175852,3,6176868,2058956.0,3565336.557,6175852,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.647577381,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1016.0,0.0,1016,1016,6175852.0,0.0,6175852,6175852
172.16.0.1-192.168.10.50-21125-80-6,172.16.0.1,21125,192.168.10.50,80,6,7/7/2017 4:01,7939808,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.778428899,0.62973815,1984952.0,3967900.083,7936802,3,7939808,1984952.0,3967900.083,7936802,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.62973815,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3006.0,0.0,3006,3006,7936802.0,0.0,7936802,7936802
172.16.0.1-192.168.10.50-65518-80-6,172.16.0.1,65518,192.168.10.50,80,6,7/7/2017 4:14,1651621,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,7039.750645,4.238260473,275270.1667,666041.5192,1634763,20,16569,8284.5,10571.95349,15760,809,1651601,550533.6667,939006.2044,1634763,190,0,0,0,0,72,92,1.816397345,2.421863127,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-22891-80-6,172.16.0.1,22891,192.168.10.50,80,6,7/7/2017 4:02,55012,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,545.3355631,90.88926052,13753.0,26176.87584,53012,3,55012,13753.0,26176.87584,53012,3,0,0.0,0.0,0,0,0,0,0,0,100,0,90.88926052,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-49568-80-6,172.16.0.1,49568,192.168.10.50,80,6,7/7/2017 4:05,80656509,8,6,56,11607,20,0,7.0,5.656854249,4380,0,1934.5,2177.344966,144.600853,0.173575576,6204346.846,21100000.0,76200000,3,80300000,11500000.0,28600000.0,76200000,184,372333,74466.6,165860.6153,371166,3,0,0,0,0,172,132,0.099186043,0.074389533,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,4095203.0,0.0,4095203,4095203,76200000.0,0.0,76200000,76200000
172.16.0.1-192.168.10.50-55909-80-6,172.16.0.1,55909,192.168.10.50,80,6,7/7/2017 3:59,1318308,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,8819.638506,6.068384626,188329.7143,496077.8074,1313324,3,3965,1982.5,2799.435747,3962,3,1318249,329562.25,655843.355,1313324,201,0,0,0,0,72,112,2.275644235,3.792740391,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-55502-80-6,172.16.0.1,55502,192.168.10.50,80,6,7/7/2017 4:08,90744305,9,6,62,11601,20,0,6.888888889,5.30199124,4380,0,1933.5,1757.789948,128.525972,0.16529963,6481736.071,22200000.0,83500000,11,90400000,11300000.0,29300000.0,83500000,48,343381,68676.2,141711.6976,321667,47,0,0,0,0,192,132,0.099179778,0.066119852,0,4380,729.3125,1399.285566,1958000.096,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,1735.0,0.0,1735,1735,45200000.0,54200000.0,83500000,6877745
172.16.0.1-192.168.10.50-60035-80-6,172.16.0.1,60035,192.168.10.50,80,6,7/7/2017 4:13,9490238,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.161143061,0.526857177,2372559.5,4743801.689,9488262,3,9490238,2372559.5,4743801.689,9488262,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.526857177,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1976.0,0.0,1976,1976,9488262.0,0.0,9488262,9488262
172.16.0.1-192.168.10.50-62145-80-6,172.16.0.1,62145,192.168.10.50,80,6,7/7/2017 4:02,81280834,8,6,56,11607,20,0,7.0,5.656854249,5840,0,1934.5,2538.919278,143.4901615,0.172242327,6252371.846,21800000.0,79000000,2,80200000,11500000.0,29800000.0,79000000,2,1095010,219002.0,488979.6091,1093715,13,0,0,0,0,172,132,0.098424187,0.07381814,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,1228966.0,0.0,1228966,1228966,79000000.0,0.0,79000000,79000000
172.16.0.1-192.168.10.50-38101-80-6,172.16.0.1,38101,192.168.10.50,80,6,7/7/2017 4:13,8101734,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.702911006,0.617151834,2025433.5,4050213.026,8100753,1,8101734,2025433.5,4050213.026,8100753,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.617151834,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,981.0,0.0,981,981,8100753.0,0.0,8100753,8100753
172.16.0.1-192.168.10.50-61995-80-6,172.16.0.1,61995,192.168.10.50,80,6,7/7/2017 4:02,151273,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,76900.7027,59.49508504,18909.125,53248.83586,150693,2,471,235.5,258.0939751,418,53,151195,30239.0,67336.08498,150693,2,0,0,0,0,72,132,19.83169501,39.66339003,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-31127-80-6,172.16.0.1,31127,192.168.10.50,80,6,7/7/2017 4:08,733120,3,7,26,11601,20,0,8.666666667,10.26320288,4380,0,1657.285714,1561.969346,15859.61371,13.64033173,81457.77778,237400.6977,714328,15,18283,9141.5,12707.41596,18127,156,733061,122176.8333,290184.5383,714328,15,0,0,0,0,72,152,4.09209952,9.548232213,0,4380,1057.0,1468.855269,2157535.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-55830-80-6,172.16.0.1,55830,192.168.10.50,80,6,7/7/2017 4:10,1453994,6,0,36,0,6,6,6.0,0.0,0,0,0.0,0.0,24.7593869,4.126564484,290798.8,649125.2463,1451989,3,1453994,290798.8,649125.2463,1451989,3,0,0.0,0.0,0,0,0,0,0,0,120,0,4.126564484,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.0,6.0,0.0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-57088-80-6,172.16.0.1,57088,192.168.10.50,80,6,7/7/2017 4:09,91810477,8,6,56,11601,20,0,7.0,5.656854249,5840,0,1933.5,2189.772933,126.9680801,0.152488043,7062344.385,23800000.0,86100000,44,91800000,13100000.0,32300000.0,86100000,57,31768,6353.6,13857.09971,31141,44,0,0,0,0,172,132,0.087136025,0.065352019,0,5840,777.5333333,1633.102694,2667024.41,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,874.0,0.0,874,874,45900000.0,56900000.0,86100000,5662375
172.16.0.1-192.168.10.50-55617-80-6,172.16.0.1,55617,192.168.10.50,80,6,7/7/2017 4:00,6967974,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.305412161,0.717568694,1741993.5,3483206.336,6966803,249,6967974,1741993.5,3483206.336,6966803,249,0,0.0,0.0,0,0,0,0,0,0,100,0,0.717568694,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1171.0,0.0,1171,1171,6966803.0,0.0,6966803,6966803
172.16.0.1-192.168.10.50-51811-80-6,172.16.0.1,51811,192.168.10.50,80,6,7/7/2017 3:57,12113419,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.476592282,0.41276538,3028354.75,6055383.518,12100000,3,12100000,3028354.75,6055383.518,12100000,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.41276538,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1989.0,0.0,1989,1989,12100000.0,0.0,12100000,12100000
172.16.0.1-192.168.10.50-65071-80-6,172.16.0.1,65071,192.168.10.50,80,6,7/7/2017 4:06,8566835,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.501876714,0.583646119,2141708.75,4282130.187,8564904,342,8566835,2141708.75,4282130.187,8564904,342,0,0.0,0.0,0,0,0,0,0,0,100,0,0.583646119,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1931.0,0.0,1931,1931,8564904.0,0.0,8564904,8564904
172.16.0.1-192.168.10.50-57543-80-6,172.16.0.1,57543,192.168.10.50,80,6,7/7/2017 4:00,577809,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,20132.95051,12.11472995,96301.5,235500.6625,577015,5,718,359.0,405.8792924,646,72,577764,192588.0,332923.7529,577015,5,0,0,0,0,72,92,5.192027123,6.922702831,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-30599-80-6,172.16.0.1,30599,192.168.10.50,80,6,7/7/2017 4:08,101105,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2558.396197,115058.6024,89.01636912,12638.125,35143.69235,99613,45,984,492.0,415.7787873,786,198,100992,20198.4,44395.66409,99613,45,0,0,0,0,72,132,29.67212304,59.34424608,0,5840,1163.3,2151.187375,4627607.122,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-34737-80-6,172.16.0.1,34737,192.168.10.50,80,6,7/7/2017 4:10,1616278,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,7197.400447,5.568349009,202034.75,570974.7286,1615125,1,866,433.0,363.4528855,690,176,1616277,323255.4,722177.1537,1615125,2,0,0,0,0,72,132,1.856116336,3.712232673,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-56807-80-6,172.16.0.1,56807,192.168.10.50,80,6,7/7/2017 4:11,9281749,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.585719566,0.430953261,3093916.333,5355344.188,9277735,827,9281749,3093916.333,5355344.188,9277735,827,0,0.0,0.0,0,0,0,0,0,0,80,0,0.430953261,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4014.0,0.0,4014,4014,9277735.0,0.0,9277735,9277735
172.16.0.1-192.168.10.50-56484-80-6,172.16.0.1,56484,192.168.10.50,80,6,7/7/2017 4:10,10926865,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.196421389,0.366070231,3642288.333,6308624.985,10900000,1,10900000,3642288.333,6308624.985,10900000,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.366070231,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4.0,0.0,4,4,10900000.0,0.0,10900000,10900000
172.16.0.1-192.168.10.50-35080-80-6,172.16.0.1,35080,192.168.10.50,80,6,7/7/2017 4:11,796260,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,14602.01442,8.791098385,132710.0,319455.6717,784743,4,10986,5493.0,7762.618244,10982,4,795732,265244.0,449930.6839,784743,183,0,0,0,0,72,92,3.767613594,5.023484791,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-58554-80-6,172.16.0.1,58554,192.168.10.50,80,6,7/7/2017 4:10,203153,3,5,26,11607,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,57262.26046,39.37918712,29021.85714,76387.95094,202253,3,675,337.5,473.0544366,672,3,202992,50748.0,101003.6263,202253,4,0,0,0,0,72,112,14.76719517,24.61199195,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-58793-80-6,172.16.0.1,58793,192.168.10.50,80,6,7/7/2017 4:10,1359220,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,8554.170774,5.88572858,194174.2857,511756.3535,1354724,28,4064,2032.0,2834.083979,4036,28,1359156,339789.0,676625.8594,1354724,154,0,0,0,0,72,112,2.207148217,3.678580362,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-64330-80-6,172.16.0.1,64330,192.168.10.50,80,6,7/7/2017 4:14,15954,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,729158.8316,564.1218503,1994.25,5352.011898,15233,3,593,296.5,338.7041482,536,57,15938,3187.6,6738.87849,15233,3,0,0,0,0,72,132,188.0406168,376.0812335,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
