Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.16-23.54.187.27-52896-80-6,192.168.10.16,52896,23.54.187.27,80,6,7/7/2017 4:26,23797,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,84.04420725,23797.0,0.0,23797,23797,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.02210363,42.02210363,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,256,939,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-48995-17,192.168.10.12,48995,192.168.10.3,53,17,7/7/2017 3:53,217,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,1483870.968,18433.17972,72.33333333,42.14656965,121,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,9216.589862,9216.589862,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,64,0,0,0,0,0,0,2,64,2,258,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.16-34.205.1.52-42346-80-6,192.168.10.16,42346,34.205.1.52,80,6,7/7/2017 4:45,60906911,9,9,1310,625,1310,0,145.5555556,436.6666667,625,0,69.44444444,208.3333333,31.76979374,0.295532965,3582759.471,4955548.858,10200000,16,51200000,6405694.125,5275683.775,10200000,162,60900000,7607056.75,4683649.25,10200000,2899,0,0,0,0,296,296,0.147766483,0.147766483,0,1310,101.8421053,325.7180552,106092.2515,0,0,0,1,0,0,0,0,1,107.5,145.5555556,69.44444444,296,0,0,0,0,0,0,9,1310,9,625,29200,116,1,32,62745.6,23519.09733,104326,50129,10200000.0,4591.278743,10200000,10200000,BENIGN
172.16.0.1-192.168.10.50-62069-80-6,192.168.10.50,80,172.16.0.1,62069,6,7/7/2017 4:12,1742949,7,2,11601,26,4380,0,1657.285714,1763.211531,20,6,13.0,9.899494937,6670.87792,5.163662276,217868.625,608354.0748,1723384,5,1742949,290491.5,702009.5365,1723384,16,5,5.0,0.0,5,5,0,0,0,0,164,40,4.01618177,1.147480506,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,0,1291.888889,1657.285714,13.0,164,0,0,0,0,0,0,7,11601,2,26,8192,256,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-59100-80-6,192.168.10.50,80,172.16.0.1,59100,6,7/7/2017 4:02,7914425,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,4.548656409,0.758109402,1582885.0,3536390.208,7908972,901,0,0.0,0.0,0,0,7911868,1977967.0,3954003.334,7908972,901,0,0,0,0,20,100,0.126351567,0.631757835,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,5453.0,0.0,5453,5453,7908972.0,0.0,7908972,7908972,BENIGN
192.168.10.3-192.168.10.14-53-59284-17,192.168.10.14,59284,192.168.10.3,53,17,7/7/2017 3:51,171,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,935672.5146,23391.81287,57.0,91.7986928,163,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,11695.90643,11695.90643,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-62749-80-6,192.168.10.50,80,172.16.0.1,62749,6,7/7/2017 4:04,9830609,6,9,12982,56,10135,0,2163.666667,3966.151821,20,0,6.222222222,5.783117191,1326.265748,1.525846466,702186.3571,1794775.186,6576654,1,9830609,1966121.8,3749578.663,8606347,5,8595388,1074423.5,2331376.172,6576654,1,1,0,0,0,132,204,0.610338586,0.91550788,0,10135,900.8125,2525.184514,6376556.829,0,1,0,0,1,1,0,0,1,960.8666667,2163.666667,6.222222222,132,0,0,0,0,0,0,6,12982,9,56,229,256,4,20,2029678.0,0.0,2029678,2029678,6576654.0,0.0,6576654,6576654,BENIGN
172.16.0.1-192.168.10.50-51398-80-6,192.168.10.50,80,172.16.0.1,51398,6,7/7/2017 4:07,9102249,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.95506649,0.659177748,1820449.8,4064221.364,9090748,0,0,0.0,0.0,0,0,9097776,2274444.0,4544203.872,9090748,0,0,0,0,0,20,100,0.109862958,0.54931479,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,11501.0,0.0,11501,11501,9090748.0,0.0,9090748,9090748,BENIGN
172.16.0.1-192.168.10.50-65364-80-6,192.168.10.50,80,172.16.0.1,65364,6,7/7/2017 4:14,34672,1,7,6,42,6,6,6.0,0.0,6,6,6.0,0.0,1384.4024,230.7337333,4953.142857,8434.371848,23019,1,0,0.0,0.0,0,0,27010,4501.666667,9146.265679,23019,1,0,0,0,0,20,140,28.84171666,201.8920166,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,7,6.75,6.0,6.0,20,0,0,0,0,0,0,1,6,7,42,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.9-52.84.143.68-10642-443-6,192.168.10.9,10642,52.84.143.68,443,6,7/7/2017 4:53,116645665,42,51,1678,54356,371,0,39.95238095,98.83638917,2920,0,1065.803922,754.8049555,480.3779035,0.79728638,1267887.663,3278614.067,10000000,3,117000000,2845016.22,4469000.388,10000000,3,112000000,2230823.6,4180523.774,10000000,47,0,0,0,0,852,1164,0.360064817,0.437221563,0,2920,596.106383,758.3562653,575104.2251,0,0,0,1,0,0,0,0,1,602.516129,39.95238095,1065.803922,852,0,0,0,0,0,0,42,1678,51,54356,8192,131,41,20,130403.0,375072.7793,1321419,21972,9590068.833,1419632.84,10000000,5082142,BENIGN
192.168.10.3-192.168.10.12-53-16228-17,192.168.10.12,16228,192.168.10.3,53,17,7/7/2017 3:42,48020,2,2,80,194,40,40,40.0,0.0,97,97,97.0,0.0,5705.955852,83.29862557,16006.66667,27720.89584,48016,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,41.64931279,41.64931279,40,97,62.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,78.5,40.0,97.0,64,0,0,0,0,0,0,2,80,2,194,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-50042-17,192.168.10.9,50042,192.168.10.3,53,17,7/7/2017 4:23,208,2,2,76,154,38,38,38.0,0.0,77,77,77.0,0.0,1105769.231,19230.76923,69.33333333,79.18543637,157,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,9615.384615,9615.384615,38,77,53.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,67.0,38.0,77.0,40,0,0,0,0,0,0,2,76,2,154,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-57118-80-6,192.168.10.50,80,172.16.0.1,57118,6,7/7/2017 4:09,34372,7,2,11601,26,4380,0,1657.285714,1763.211531,20,6,13.0,9.899494937,338269.5217,261.8410334,4296.5,11535.32218,32838,3,34372,5728.666667,13352.26298,32978,47,3,3.0,0.0,3,3,0,0,0,0,164,40,203.6541371,58.18689631,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,0,1291.888889,1657.285714,13.0,164,0,0,0,0,0,0,7,11601,2,26,8192,256,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-27154-17,192.168.10.12,27154,192.168.10.3,53,17,7/7/2017 4:03,192,2,2,72,170,36,36,36.0,0.0,85,85,85.0,0.0,1260416.667,20833.33333,64.0,109.1192009,190,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,80,10416.66667,10416.66667,36,85,55.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,69.5,36.0,85.0,64,0,0,0,0,0,0,2,72,2,170,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.217.10.9-192.168.10.14-443-58638-6,172.217.10.9,443,192.168.10.14,58638,6,7/7/2017 4:30,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,351,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-63430-80-6,192.168.10.50,80,172.16.0.1,63430,6,7/7/2017 4:15,2018726,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,17.83302935,2.972171558,403745.2,891705.7076,1998847,1,0,0.0,0.0,0,0,2011980,502995.0,997253.866,1998847,1,0,0,0,0,20,100,0.495361926,2.476809631,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.25-53-65249-17,192.168.10.25,65249,192.168.10.3,53,17,7/7/2017 5:00,155,2,2,118,286,59,59,59.0,0.0,143,143,143.0,0.0,2606451.613,25806.45161,51.66666667,83.4286122,148,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,12903.22581,12903.22581,59,143,92.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,115.75,59.0,143.0,64,0,0,0,0,0,0,2,118,2,286,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-60374-80-6,192.168.10.50,80,172.16.0.1,60374,6,7/7/2017 4:11,98213445,6,10,11607,68,5840,0,1934.5,2375.523332,20,0,6.8,5.006662228,118.8737448,0.162910485,6547563.0,24100000.0,93700000,1,98200000,19600000.0,43600000.0,97600000,186,97600000,10800000.0,31100000.0,93700000,1,0,0,0,0,132,212,0.061091432,0.101819053,0,5840,687.1176471,1632.555508,2665237.485,0,0,0,0,1,1,0,0,1,730.0625,1934.5,6.8,132,0,0,0,0,0,0,6,11607,10,68,229,256,4,20,3903589.0,0.0,3903589,3903589,93700000.0,0.0,93700000,93700000,BENIGN
172.16.0.1-192.168.10.50-60642-80-6,192.168.10.50,80,172.16.0.1,60642,6,7/7/2017 4:13,11285289,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,3.721659233,0.620276539,1880881.5,4590288.775,11300000,3,0,0.0,0.0,0,0,11300000,2251350.4,5030813.527,11300000,3,0,0,0,0,20,120,0.088610934,0.531665605,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,34546.0,0.0,34546,34546,11300000.0,0.0,11300000,11300000,BENIGN
192.168.10.8-23.61.187.27-9656-80-6,192.168.10.8,9656,23.61.187.27,80,6,7/7/2017 4:08,118620355,16,14,514,1780,430,0,32.125,106.1105556,1774,0,127.1428571,474.0007882,19.33900805,0.25290769,4090357.069,4814439.68,9999735,52,119000000,7908023.667,3820253.272,10000000,39050,113000000,8722607.154,3252970.861,10000000,4252,0,0,0,0,332,424,0.134884101,0.118023589,0,1774,74.0,324.6926752,105425.3333,0,0,0,1,0,0,0,0,0,76.46666667,32.125,127.1428571,332,0,0,0,0,0,0,16,514,14,1780,8192,946,15,20,316744.9091,921687.7462,3095738,38665,9991800.455,4077.493136,9999735,9981862,BENIGN
192.168.10.3-192.168.10.17-53-60727-17,192.168.10.17,60727,192.168.10.3,53,17,7/7/2017 4:13,124081,2,2,78,180,39,39,39.0,0.0,90,90,90.0,0.0,2079.286917,32.23700647,41360.33333,71632.13658,124074,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,40,16.11850324,16.11850324,39,90,59.4,27.93385043,780.3,0,0,0,0,0,0,0,0,1,74.25,39.0,90.0,64,0,0,0,0,0,0,2,78,2,180,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-57863-80-6,192.168.10.50,80,172.16.0.1,57863,6,7/7/2017 4:01,4098652,1,6,1375,30,1375,1375,1375.0,0.0,6,0,5.0,2.449489743,342.7956313,1.70787859,683108.6667,1668976.634,4089890,1,0,0.0,0.0,0,0,4092878,818575.6,1828720.613,4089890,1,1,0,0,0,20,132,0.243982656,1.463895935,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375.0,5.0,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-50986-80-6,192.168.10.50,80,172.16.0.1,50986,6,7/7/2017 4:15,245227,6,2,11607,26,8675,0,1934.5,3502.238013,20,6,13.0,9.899494937,47437.68019,32.62283517,35032.42857,92229.94692,244190,5,245227,49045.4,109089.4953,244190,5,157,157.0,0.0,157,157,0,0,0,0,144,40,24.46712638,8.155708792,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13.0,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.8-53-51992-17,192.168.10.8,51992,192.168.10.3,53,17,7/7/2017 4:57,48297,2,2,72,194,36,36,36.0,0.0,97,97,97.0,0.0,5507.588463,82.82087914,16099.0,27839.26132,48245,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,40,40,41.41043957,41.41043957,36,97,60.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,75.5,36.0,97.0,40,0,0,0,0,0,0,2,72,2,194,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.14-23.52.155.27-59018-80-6,192.168.10.14,59018,23.52.155.27,80,6,7/7/2017 4:58,115737168,16,14,508,1397,424,0,31.75,104.6107069,1391,0,99.78571429,371.6404753,16.45970809,0.259208001,3990936.828,4879392.174,10000000,88,116000000,7715811.2,4145374.361,10000000,6229,110000000,8485689.154,3759107.657,10000000,1078,0,0,0,0,332,424,0.138244267,0.120963734,0,1391,61.4516129,258.0782619,66604.38925,0,0,0,1,0,0,0,0,0,63.5,31.75,99.78571429,332,0,0,0,0,0,0,16,508,14,1397,8192,946,15,20,31395.09091,24790.91221,106142,23806,9997153.0,16343.24346,10000000,9949463,BENIGN
172.16.0.1-192.168.10.50-62559-80-6,192.168.10.50,80,172.16.0.1,62559,6,7/7/2017 4:14,10058200,1,6,1375,30,1375,1375,1375.0,0.0,6,0,5.0,2.449489743,139.6870215,0.695949573,1676366.667,4092279.183,10000000,1,0,0.0,0.0,0,0,10000000,2009947.6,4483175.699,10000000,1,1,0,0,0,20,132,0.099421368,0.596528206,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375.0,5.0,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,28517.0,0.0,28517,28517,10000000.0,0.0,10000000,10000000,BENIGN
172.16.0.1-192.168.10.50-61903-80-6,192.168.10.50,80,172.16.0.1,61903,6,7/7/2017 4:04,9937266,1,7,6,42,6,6,6.0,0.0,6,6,6.0,0.0,4.830302419,0.805050403,1419609.429,3752053.71,9928466,3,0,0.0,0.0,0,0,9936744,1656124.0,4052604.058,9928466,3,0,0,0,0,20,140,0.1006313,0.704419103,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,7,6.75,6.0,6.0,20,0,0,0,0,0,0,1,6,7,42,229,0,0,20,8800.0,0.0,8800,8800,9928466.0,0.0,9928466,9928466,BENIGN
172.16.0.1-192.168.10.50-28284-80-6,192.168.10.50,80,172.16.0.1,28284,6,7/7/2017 4:06,11563032,1,6,1375,30,1375,1375,1375.0,0.0,6,0,5.0,2.449489743,121.5079228,0.605377551,1927172.0,4710018.523,11500000,4,0,0.0,0.0,0,0,11600000,2312531.8,5159125.584,11500000,4,1,0,0,0,20,132,0.086482507,0.518895044,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375.0,5.0,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,21587.0,0.0,21587,21587,11500000.0,0.0,11500000,11500000,BENIGN
172.16.0.1-192.168.10.50-23365-80-6,192.168.10.50,80,172.16.0.1,23365,6,7/7/2017 4:02,7125768,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,5.89410152,0.982350253,1187628.0,2894543.201,7096054,3,0,0.0,0.0,0,0,7099842,1419968.4,3173028.517,7096054,3,0,0,0,0,20,120,0.14033575,0.842014503,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,29714.0,0.0,29714,29714,7096054.0,0.0,7096054,7096054,BENIGN
192.168.10.1-192.168.10.3-53-60453-17,192.168.10.3,60453,192.168.10.1,53,17,7/7/2017 3:35,78269,1,1,45,61,45,45,45.0,0.0,61,61,61.0,0.0,1354.303747,25.55290089,78269.0,0.0,78269,78269,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12.77645045,12.77645045,45,61,50.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,75.5,45.0,61.0,32,0,0,0,0,0,0,1,45,1,61,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.14-53-53917-17,192.168.10.14,53917,192.168.10.3,53,17,7/7/2017 3:31,47062,4,2,152,494,38,38,38.0,0.0,247,247,247.0,0.0,13726.57346,127.4913943,9412.4,13734.86035,30263,3,30269,10089.66667,17470.61915,30263,3,9,9.0,0.0,9,9,0,0,0,0,104,64,84.99426289,42.49713144,38,247,97.71428571,101.9815576,10400.2381,0,0,0,0,0,0,0,0,0,114.0,38.0,247.0,104,0,0,0,0,0,0,4,152,2,494,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
178.248.233.26-192.168.10.9-443-10589-6,192.168.10.9,10589,178.248.233.26,443,6,7/7/2017 4:47,15880495,9,7,1269,812,646,0,141.0,252.3345993,649,2,116.0,240.1131678,131.0412553,1.007525269,1058699.667,2785251.453,9752516,4,15900000,1985061.875,3670401.01,9752516,4,10400000,1725937.167,4064096.802,10000000,490,0,0,0,0,192,144,0.566732964,0.440792305,0,649,122.4117647,233.6784807,54605.63235,0,0,0,1,0,0,0,0,0,130.0625,141.0,116.0,192,0,0,0,0,0,0,9,1269,7,812,8192,31008,8,20,315472.5,406606.9053,602987,27958,7624773.0,3009083.008,9752516,5497030,BENIGN
192.168.10.15-212.224.113.74-60179-443-6,212.224.113.74,443,192.168.10.15,60179,6,7/7/2017 4:29,109,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,110091.7431,18348.62385,109.0,0.0,109,109,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,9174.311927,9174.311927,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,60,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.50-53-50535-17,192.168.10.50,50535,192.168.10.3,53,17,7/7/2017 5:00,189,2,2,64,158,32,32,32.0,0.0,79,79,79.0,0.0,1174603.175,21164.02116,63.0,107.3871501,187,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,10582.01058,10582.01058,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32.0,79.0,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
141.101.121.207-192.168.10.8-443-9665-6,141.101.121.207,443,192.168.10.8,9665,6,7/7/2017 4:08,17,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,705882.3529,117647.0588,17.0,0.0,17,17,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,58823.52941,58823.52941,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,31,16329,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.15-204.154.111.112-58622-443-6,192.168.10.15,58622,204.154.111.112,443,6,7/7/2017 3:56,5123974,6,6,346,5200,202,0,57.66666667,85.83161811,3415,2,866.6666667,1367.392068,1082.363025,2.341932258,465815.8182,1476314.076,4916397,4,207573,41514.6,44814.98235,117437,497,5090807,1018161.4,2225835.775,4999641,4,0,0,0,0,132,124,1.170966129,1.170966129,0,3415,426.6153846,980.9116116,962187.5897,0,0,0,1,0,0,0,0,1,462.1666667,57.66666667,866.6666667,132,0,0,0,0,0,0,6,346,6,5200,8192,30016,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.5-104.25.84.101-56282-80-6,192.168.10.5,56282,104.25.84.101,80,6,7/7/2017 4:15,44,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,272727.2727,45454.54545,44.0,0.0,44,44,44,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0,0,0,40,0,45454.54545,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.25-61.251.165.12-54004-80-6,192.168.10.25,54004,61.251.165.12,80,6,7/7/2017 4:54,416652,3,4,682,421,682,0,227.3333333,393.7528836,421,0,105.25,210.5,2647.293185,16.80059138,69442.0,106725.5953,207354,3,207628,103814.0,146238.1676,207220,408,209562,69854.0,119547.3099,207892,3,0,0,0,0,108,136,7.200253449,9.600337932,0,682,137.875,264.6531085,70041.26786,0,0,0,1,0,0,0,0,1,157.5714286,227.3333333,105.25,108,0,0,0,0,0,0,3,682,4,421,65535,5062,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-50937-80-6,192.168.10.50,80,172.16.0.1,50937,6,7/7/2017 4:15,822538,1,7,6,42,6,6,6.0,0.0,6,6,6.0,0.0,58.35596653,9.725994422,117505.4286,298407.7876,794035,0,0,0.0,0.0,0,0,816047,136007.8333,322460.8531,794035,0,0,0,0,0,20,140,1.215749303,8.510245119,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,7,6.75,6.0,6.0,20,0,0,0,0,0,0,1,6,7,42,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-60297-17,192.168.10.3,60297,192.168.10.1,53,17,7/7/2017 4:33,392207,1,1,46,233,46,46,46.0,0.0,233,233,233.0,0.0,711.3590527,5.099348048,392207.0,0.0,392207,392207,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2.549674024,2.549674024,46,233,108.3333333,107.9645003,11656.33333,0,0,0,0,0,0,0,0,1,162.5,46.0,233.0,32,0,0,0,0,0,0,1,46,1,233,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-55970-80-6,192.168.10.50,80,172.16.0.1,55970,6,7/7/2017 4:00,5477667,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,6.572141023,1.095356837,1095533.4,2431902.437,5445831,3,0,0.0,0.0,0,0,5464874,1366218.5,2719754.241,5445831,3,0,0,0,0,20,100,0.182559473,0.912797364,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,31836.0,0.0,31836,31836,5445831.0,0.0,5445831,5445831,BENIGN
172.16.0.1-192.168.10.50-16649-80-6,192.168.10.50,80,172.16.0.1,16649,6,7/7/2017 3:58,5075359,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,8.275276685,1.379212781,845893.1667,2056601.8,5043844,1,0,0.0,0.0,0,0,5074923,1014984.6,2252237.633,5043844,1,0,0,0,0,20,120,0.197030397,1.182182384,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,31515.0,0.0,31515,31515,5043844.0,0.0,5043844,5043844,BENIGN
192.168.10.15-52.31.20.17-60288-443-6,192.168.10.15,60288,52.31.20.17,443,6,7/7/2017 4:29,61490540,16,16,2069,5124,1482,0,129.3125,371.7950544,1460,0,320.25,522.3158049,116.9773432,0.520405253,1983565.806,3969801.744,10100000,49,61500000,4099369.333,5021722.115,10200000,29657,61400000,4091431.267,5043039.546,10200000,49,0,0,0,0,344,404,0.260202626,0.260202626,0,1482,217.969697,450.9134122,203322.9053,0,0,0,1,0,0,0,0,1,224.78125,129.3125,320.25,344,0,0,0,0,0,0,16,2069,16,5124,8192,125,14,20,269353.6667,408402.627,1103002,102457,9953447.667,147850.4656,10100000,9655951,BENIGN
172.16.0.1-192.168.10.50-32225-80-6,192.168.10.50,80,172.16.0.1,32225,6,7/7/2017 4:09,1157482,1,5,1375,24,1375,1375,1375.0,0.0,6,0,4.8,2.683281573,1208.658104,5.183665923,231496.4,500085.3435,1125949,49,0,0.0,0.0,0,0,1148049,287012.25,559375.0117,1125949,49,1,0,0,0,20,112,0.863944321,4.319721603,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375.0,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
