Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
192.168.10.3-192.168.10.16-53-46908-17,192.168.10.16,46908,192.168.10.3,53,17,7/7/2017 4:16,307,2,2,84,362,42,42,42.0,0.0,181,181,181.0,0.0,1452768.73,13029.31596,102.3333333,175.5144818,305,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,64,6514.65798,6514.65798,42,181,97.6,76.13343549,5796.3,0,0,0,0,0,0,0,0,1,122.0,42.0,181.0,40,0,0,0,0,0,0,2,84,2,362,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-50060-80-6,172.16.0.1,50060,192.168.10.50,80,6,7/7/2017 3:56,371023,3,4,26,11601,20,0,8.666666667,10.26320288,7300,0,2900.25,3563.297197,31337.67987,18.86675489,61837.16667,145729.7188,359166,33,11576,5788.0,7889.897464,11367,209,370990,123663.3333,204031.3474,359166,197,0,0,0,0,72,92,8.085752096,10.78100279,0,7300,1453.375,2798.956588,7834157.982,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-55529-80-6,172.16.0.1,55529,192.168.10.50,80,6,7/7/2017 4:10,57986,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,413.8930087,68.98216811,19328.66667,31766.10222,56009,978,57986,19328.66667,31766.10222,56009,978,0,0.0,0.0,0,0,0,0,0,0,80,0,68.98216811,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-64611-80-6,172.16.0.1,64611,192.168.10.50,80,6,7/7/2017 4:14,1236926,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,9404.766332,7.276102208,154615.75,437042.2269,1236240,4,598,299.0,353.5533906,549,49,1236880,247376.0,552791.8323,1236240,4,0,0,0,0,72,132,2.425367403,4.850734805,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-32394-80-6,172.16.0.1,32394,192.168.10.50,80,6,7/7/2017 4:09,6579034,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.647951964,0.607991994,2193011.333,3797830.278,6578368,306,6579034,2193011.333,3797830.278,6578368,306,0,0.0,0.0,0,0,0,0,0,0,80,0,0.607991994,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,666.0,0.0,666,666,6578368.0,0.0,6578368,6578368
192.168.10.15-23.194.140.172-59737-443-6,23.194.140.172,443,192.168.10.15,59737,6,7/7/2017 4:20,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,946,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-57243-80-6,172.16.0.1,57243,192.168.10.50,80,6,7/7/2017 4:09,92137404,8,6,56,11601,20,0,7.0,5.656854249,4380,0,1933.5,1757.789948,126.517565,0.151946977,7087492.615,25500000.0,92100000,4,92100000,13200000.0,34800000.0,92100000,4,48166,9633.2,15337.30487,35314,48,0,0,0,0,172,132,0.086826844,0.065120133,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,37952.0,0.0,37952,37952,92100000.0,0.0,92100000,92100000
172.16.0.1-192.168.10.50-53147-80-6,172.16.0.1,53147,192.168.10.50,80,6,7/7/2017 4:07,87093264,9,5,62,11607,20,0,6.888888889,5.30199124,8675,0,2321.4,3769.536019,133.9828072,0.160747219,6699481.846,21200000.0,76500000,1,87000000,10900000.0,26800000.0,76500000,1,69445,17361.25,34000.0116,68358,11,0,0,0,0,192,112,0.103337498,0.057409721,0,8675,778.3333333,2309.850696,5335410.238,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,997.0,0.0,997,997,43500000.0,46700000.0,76500000,10500000
172.16.0.1-192.168.10.50-57251-80-6,172.16.0.1,57251,192.168.10.50,80,6,7/7/2017 4:00,191587,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,60719.15109,46.97604744,23948.375,67378.04901,190700,3,679,339.5,475.8828637,676,3,191440,38288.0,85201.30344,190700,3,0,0,0,0,72,132,15.65868248,31.31736496,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-34881-80-6,172.16.0.1,34881,192.168.10.50,80,6,7/7/2017 4:11,1838617,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,6327.038203,4.894983566,229827.125,649663.8332,1837663,3,824,412.0,369.1097398,673,151,1838576,367715.2,821725.8794,1837663,3,0,0,0,0,72,132,1.631661189,3.263322378,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-62254-80-6,172.16.0.1,62254,192.168.10.50,80,6,7/7/2017 4:14,9319771,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.218963213,0.536493869,2329942.75,4658539.524,9317752,0,9319771,2329942.75,4658539.524,9317752,0,0,0.0,0.0,0,0,0,0,0,0,100,0,0.536493869,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2019.0,0.0,2019,2019,9317752.0,0.0,9317752,9317752
192.168.10.1-192.168.10.3-53-60950-17,192.168.10.3,60950,192.168.10.1,53,17,7/7/2017 4:50,46590,1,1,56,141,56,56,56.0,0.0,141,141,141.0,0.0,4228.375188,42.92766688,46590.0,0.0,46590,46590,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,40,21.46383344,21.46383344,56,141,84.33333333,49.07477288,2408.333333,0,0,0,0,0,0,0,0,1,126.5,56.0,141.0,20,0,0,0,0,0,0,1,56,1,141,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-23105-80-6,172.16.0.1,23105,192.168.10.50,80,6,7/7/2017 4:02,4232787,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.670023084,0.945003847,1410929.0,2443295.821,4232204,259,4232787,1410929.0,2443295.821,4232204,259,0,0.0,0.0,0,0,0,0,0,0,80,0,0.945003847,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
192.168.10.9-95.154.251.137-9619-443-6,192.168.10.9,9619,95.154.251.137,443,6,7/7/2017 4:08,5169140,8,5,387,4939,206,0,48.375,76.24759949,1761,0,987.8,798.7710561,1030.345473,2.514925113,430761.6667,1328360.82,4643833,16,5169140,738448.5714,1725351.396,4643833,48,228512,57128.0,65978.48073,119790,48,0,0,0,0,172,112,1.547646224,0.96727889,0,1761,380.4285714,648.3196878,420318.4176,0,0,0,1,0,0,0,0,0,409.6923077,48.375,987.8,172,0,0,0,0,0,0,8,387,5,4939,8192,237,7,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-25815-80-6,172.16.0.1,25815,192.168.10.50,80,6,7/7/2017 4:04,17539,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,662922.6296,399.1105536,2923.166667,5846.639425,14824,169,15996,7998.0,9892.423869,14993,1003,17370,5790.0,8881.97281,16031,189,0,0,0,0,72,92,171.0473801,228.0631735,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-20549-80-6,172.16.0.1,20549,192.168.10.50,80,6,7/7/2017 4:01,1701980,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,6834.980435,4.70040776,243140.0,642869.9809,1701032,4,766,383.0,411.5361467,674,92,1701936,425484.0,850365.3997,1701032,4,0,0,0,0,72,112,1.76265291,2.93775485,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
192.168.10.15-68.67.180.12-58889-443-6,192.168.10.15,58889,68.67.180.12,443,6,7/7/2017 3:58,5982768,9,6,380,4875,193,0,42.22222222,69.12086837,1689,2,812.5,802.6939018,878.3559717,2.50720068,427340.5714,1552542.989,5821095,3,5982768,747846.0,2050069.164,5821095,3,74181,14836.2,19212.53665,38731,47,0,0,0,0,192,124,1.504320408,1.002880272,0,1689,328.4375,606.1271559,367390.1292,0,0,0,1,0,0,0,0,0,350.3333333,42.22222222,812.5,192,0,0,0,0,0,0,9,380,6,4875,8192,30016,8,20,161670.0,0.0,161670,161670,5821095.0,0.0,5821095,5821095
172.16.0.1-192.168.10.50-61937-80-6,172.16.0.1,61937,192.168.10.50,80,6,7/7/2017 4:04,8035319,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.733516989,0.622252832,2008829.75,4016449.521,8033504,314,8035319,2008829.75,4016449.521,8033504,314,0,0.0,0.0,0,0,0,0,0,0,100,0,0.622252832,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1815.0,0.0,1815,1815,8033504.0,0.0,8033504,8033504
172.217.10.2-192.168.10.16-443-58734-6,192.168.10.16,58734,172.217.10.2,443,6,7/7/2017 3:58,66313053,49,62,7303,28854,966,0,149.0408163,273.2460704,2825,0,465.3870968,668.6760189,545.2471024,1.673878595,602845.9364,5570600.959,58400000,0,66300000,1381521.938,8430958.014,58500000,0,66200000,1085837.984,7478064.77,58400000,1,0,0,0,0,1588,1992,0.73891938,0.934959215,0,2825,322.8303571,551.0250544,303628.6106,0,0,0,1,0,0,0,0,1,325.7387387,149.0408163,465.3870968,1588,0,0,0,0,0,0,49,7303,62,28854,29200,518,22,32,7843483.0,0.0,7843483,7843483,58400000.0,0.0,58400000,58400000
172.16.0.1-192.168.10.50-55059-80-6,172.16.0.1,55059,192.168.10.50,80,6,7/7/2017 3:58,72219681,9,7,62,11607,20,0,6.888888889,5.30199124,4380,0,1658.142857,1762.272815,161.5764545,0.221546257,4814645.4,16200000.0,62900000,1,71600000,8955041.875,22000000.0,62900000,1,579995,96665.83333,236293.2126,578997,2,0,0,0,0,192,152,0.12461977,0.096926487,0,4380,686.7647059,1366.16267,1866400.441,0,0,0,0,1,0,0,0,0,729.6875,6.888888889,1658.142857,192,0,0,0,0,0,0,9,62,7,11607,256,229,7,20,1978.0,0.0,1978,1978,35800000.0,38300000.0,62900000,8736810
192.168.10.1-192.168.10.3-53-60736-17,192.168.10.3,60736,192.168.10.1,53,17,7/7/2017 4:40,60969,1,1,56,188,56,56,56.0,0.0,188,188,188.0,0.0,4002.03382,32.80355591,60969.0,0.0,60969,60969,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.40177795,16.40177795,56,188,100.0,76.21023553,5808.0,0,0,0,0,0,0,0,0,1,150.0,56.0,188.0,32,0,0,0,0,0,0,1,56,1,188,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
192.168.10.9-54.243.223.154-10710-443-6,54.243.223.154,443,192.168.10.9,10710,6,7/7/2017 4:54,82,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,146341.4634,24390.2439,82.0,0.0,82,82,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12195.12195,12195.12195,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,123,254,0,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-54787-80-6,172.16.0.1,54787,192.168.10.50,80,6,7/7/2017 3:59,5457784,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.397389123,0.732898187,1819261.333,3150504.003,5457150,215,5457784,1819261.333,3150504.003,5457150,215,0,0.0,0.0,0,0,0,0,0,0,80,0,0.732898187,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,634.0,0.0,634,634,5457150.0,0.0,5457150,5457150
172.16.0.1-192.168.10.50-60442-80-6,172.16.0.1,60442,192.168.10.50,80,6,7/7/2017 4:11,641718,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1998.0254,18118.55052,14.02485204,80214.75,219973.7358,624456,79,16647,8323.5,10785.49973,15950,697,641530,128306.0,277446.7288,624456,164,0,0,0,0,72,132,4.674950679,9.349901359,0,4380,1162.7,1791.113375,3208087.122,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-53120-80-6,172.16.0.1,53120,192.168.10.50,80,6,7/7/2017 4:07,87420941,8,6,56,11607,20,0,7.0,5.656854249,4380,0,1934.5,2177.344966,133.4119705,0.160144696,6724687.769,23800000.0,85900000,1,86300000,12300000.0,32500000.0,85900000,1,1152400,230480.0,514752.462,1151297,16,0,0,0,0,172,132,0.091511255,0.068633441,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,335366.0,0.0,335366,335366,85900000.0,0.0,85900000,85900000
172.16.0.1-192.168.10.50-41576-80-6,172.16.0.1,41576,192.168.10.50,80,6,7/7/2017 4:15,1311987,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,22.86608023,3.811013371,327996.75,654676.1613,1310010,1,1311987,327996.75,654676.1613,1310010,1,0,0.0,0.0,0,0,0,0,0,0,100,0,3.811013371,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-57487-80-6,172.16.0.1,57487,192.168.10.50,80,6,7/7/2017 4:01,5919858,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.067689124,0.844614854,1479964.5,2958600.371,5917865,1,5919858,1479964.5,2958600.371,5917865,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.844614854,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1993.0,0.0,1993,1993,5917865.0,0.0,5917865,5917865
172.16.0.1-192.168.10.50-60992-80-6,172.16.0.1,60992,192.168.10.50,80,6,7/7/2017 4:13,9248756,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.594943579,0.432490597,3082918.667,5338901.434,9247751,4,9248756,3082918.667,5338901.434,9247751,4,0,0.0,0.0,0,0,0,0,0,0,80,0,0.432490597,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1005.0,0.0,1005,1005,9247751.0,0.0,9247751,9247751
172.16.0.1-192.168.10.50-29803-80-6,172.16.0.1,29803,192.168.10.50,80,6,7/7/2017 4:07,792406,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,14680.60565,11.35781405,99050.75,279630.6098,791101,4,878,439.0,483.6610383,781,97,792314,158462.8,353655.7119,791101,4,0,0,0,0,72,132,3.785938017,7.571876033,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
192.168.10.3-192.168.10.50-53-4150-17,192.168.10.50,4150,192.168.10.3,53,17,7/7/2017 4:25,208,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,442307.6923,19230.76923,69.33333333,36.08785576,111,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,64,64,9615.384615,9615.384615,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-50313-80-6,172.16.0.1,50313,192.168.10.50,80,6,7/7/2017 4:15,12008720,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.498184652,0.416364109,3002180.0,6003569.349,12000000,1,12000000,3002180.0,6003569.349,12000000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.416364109,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1186.0,0.0,1186,1186,12000000.0,0.0,12000000,12000000
172.16.0.1-192.168.10.50-57442-80-6,172.16.0.1,57442,192.168.10.50,80,6,7/7/2017 4:00,542173,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,21445.18447,14.75543784,77453.28571,198555.8806,527610,6,13981,6990.5,8494.473762,12997,984,542069,135517.25,261473.7307,527610,188,0,0,0,0,72,112,5.53328919,9.22214865,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-59675-80-6,192.168.10.50,80,172.16.0.1,59675,6,7/7/2017 4:11,97745344,6,9,11607,62,4380,0,1934.5,2188.714486,20,0,6.888888889,5.30199124,119.3816454,0.153459995,6981810.286,24400000.0,91700000,3,97700000,19500000.0,43600000.0,97600000,56,97600000,12200000.0,32200000.0,91700000,3,0,0,0,0,132,192,0.061383998,0.092075997,0,4380,729.6875,1589.290899,2525845.563,0,0,0,0,1,1,0,0,1,778.3333333,1934.5,6.888888889,132,0,0,0,0,0,0,6,11607,9,62,229,256,4,20,28427.0,0.0,28427,28427,48800000.0,60700000.0,91700000,5889828
172.16.0.1-192.168.10.50-57159-80-6,192.168.10.50,80,172.16.0.1,57159,6,7/7/2017 4:00,75027270,5,10,11613,68,11595,0,2322.6,5183.42983,20,0,6.8,5.006662228,155.6900578,0.199927306,5359090.714,18800000.0,70500000,1,75000000,18800000.0,36300000.0,73100000,186,73100000,8126105.556,23400000.0,70500000,1,0,0,0,0,112,212,0.066642435,0.133284871,0,11595,730.4375,2897.219747,8393882.263,0,0,0,0,1,1,0,0,2,779.1333333,2322.6,6.8,112,0,0,0,0,0,0,5,11613,10,68,229,256,3,20,2612600.0,0.0,2612600,2612600,70500000.0,0.0,70500000,70500000
192.168.10.3-192.168.10.15-53-63387-17,192.168.10.15,63387,192.168.10.3,53,17,7/7/2017 4:01,50988,2,2,86,142,43,43,43.0,0.0,71,71,71.0,0.0,4471.640386,78.44983133,16996.0,29432.73937,50982,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,39.22491567,39.22491567,43,71,54.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,67.75,43.0,71.0,40,0,0,0,0,0,0,2,86,2,142,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
192.168.10.3-192.168.10.15-53-56794-17,192.168.10.15,56794,192.168.10.3,53,17,7/7/2017 4:53,228,2,2,72,328,36,36,36.0,0.0,164,164,164.0,0.0,1754385.965,17543.85965,76.0,49.36598019,133,47,47,47.0,0.0,47,47,48,48.0,0.0,48,48,0,0,0,0,40,40,8771.929825,8771.929825,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,109.0,36.0,164.0,40,0,0,0,0,0,0,2,72,2,328,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
192.168.10.9-52.84.3.72-9644-443-6,192.168.10.9,9644,52.84.3.72,443,6,7/7/2017 4:12,5112030,9,6,390,3974,209,0,43.33333333,73.96113844,1992,0,662.3333333,848.6124361,853.6726115,2.934255081,365145.0,1260262.947,4740114,3,5112030,639003.75,1658883.879,4740114,3,336927,67385.4,95389.20403,231299,194,0,0,0,0,204,132,1.760553048,1.173702032,0,1992,272.75,583.278607,340213.9333,0,0,0,1,0,0,0,0,0,290.9333333,43.33333333,662.3333333,204,0,0,0,0,0,0,9,390,6,3974,8192,119,7,20,0.0,0.0,0,0,0.0,0.0,0,0
192.168.10.3-192.168.10.50-53-60029-17,192.168.10.50,60029,192.168.10.3,53,17,7/7/2017 4:31,170,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,541176.4706,23529.41176,56.66666667,96.41749495,168,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,11764.70588,11764.70588,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
192.168.10.5-31.13.66.36-54888-443-6,31.13.66.36,443,192.168.10.5,54888,6,7/7/2017 3:33,16,3,0,83,0,46,6,27.66666667,20.20725942,0,0,0.0,0.0,5187500.0,187500.0,8.0,7.071067812,13,3,16,8.0,7.071067812,13,3,0,0.0,0.0,0,0,1,0,0,0,60,0,187500.0,0.0,6,46,32.25,18.87458609,356.25,0,1,0,0,1,0,0,0,0,43.0,27.66666667,0.0,60,0,0,0,0,0,0,3,83,0,0,132,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-55252-80-6,172.16.0.1,55252,192.168.10.50,80,6,7/7/2017 4:00,9518826,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.151649163,0.525274861,2379706.5,4758733.024,9517806,1,9518826,2379706.5,4758733.024,9517806,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.525274861,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1020.0,0.0,1020,1020,9517806.0,0.0,9517806,9517806
162.248.16.24-192.168.10.9-443-10000-6,192.168.10.9,10000,162.248.16.24,443,6,7/7/2017 4:23,4,1,2,6,43,6,6,6.0,0.0,37,6,21.5,21.92031022,12300000.0,750000.0,2.0,1.414213562,3,1,0,0.0,0.0,0,0,3,3.0,0.0,3,3,0,0,0,0,20,40,250000.0,500000.0,6,37,13.75,15.5,240.25,1,0,0,0,1,0,0,0,2,18.33333333,6.0,21.5,20,0,0,0,0,0,0,1,6,2,43,0,40958,0,20,0.0,0.0,0,0,0.0,0.0,0,0
172.16.0.1-192.168.10.50-50010-80-6,172.16.0.1,50010,192.168.10.50,80,6,7/7/2017 4:15,10469747,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.865398753,0.477566459,2617436.75,5234206.188,10500000,1,10500000,2617436.75,5234206.188,10500000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.477566459,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1001.0,0.0,1001,1001,10500000.0,0.0,10500000,10500000
172.16.0.1-192.168.10.50-51362-80-6,172.16.0.1,51362,192.168.10.50,80,6,7/7/2017 4:07,11050705,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.714758923,0.45245982,2762676.25,5524016.52,11000000,1,11100000,2762676.25,5524016.52,11000000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.45245982,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2004.0,0.0,2004,2004,11000000.0,0.0,11000000,11000000
172.16.0.1-192.168.10.50-32957-80-6,172.16.0.1,32957,192.168.10.50,80,6,7/7/2017 4:09,641084,3,4,26,11601,20,0,8.666666667,10.26320288,8675,0,2900.25,4088.041942,18136.46886,10.91900593,106847.3333,259092.8554,635704,52,5132,2566.0,3374.31356,4952,180,641032,213677.3333,365494.3783,635704,162,0,0,0,0,72,92,4.679573972,6.239431962,0,8675,1453.375,3091.095642,9554872.268,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
