Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.0.1-192.168.10.50-42334-80-6,172.16.0.1,42334,192.168.10.50,80,6,7/7/2017 4:15,595306,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,19531.13189,11.75865857,99217.66667,234078.5518,576807,76,18107,9053.5,12693.27383,18029,78,595230,198410.0,327825.6806,576807,186,0,0,0,0,72,92,5.039425102,6.71923347,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-49371-80-6,172.16.0.1,49371,192.168.10.50,80,6,7/7/2017 4:14,10100768,6,0,36,0,6,6,6.0,0.0,0,0,0.0,0.0,3.564085424,0.594014237,2020153.6,4516684.245,10100000,59,10100000,2020153.6,4516684.245,10100000,59,0,0.0,0.0,0,0,0,0,0,0,120,0,0.594014237,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.0,6.0,0.0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,924.0,0.0,924,924,10100000.0,0.0,10100000,10100000,DDoS
172.16.0.1-192.168.10.50-34177-80-6,172.16.0.1,34177,192.168.10.50,80,6,7/7/2017 4:10,708347,3,7,26,11601,20,0,8.666666667,10.26320288,5840,0,1657.285714,1964.895647,16414.27154,14.11737468,78705.22222,226665.651,682749,9,25018,12509.0,17677.66953,25009,9,708295,118049.1667,276824.7113,682749,44,0,0,0,0,72,152,4.235212403,9.882162274,0,5840,1057.0,1734.985821,3010175.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-65034-80-6,172.16.0.1,65034,192.168.10.50,80,6,7/7/2017 4:06,8803768,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.726105458,0.45435091,2934589.333,5080258.128,8800766,438,8803768,2934589.333,5080258.128,8800766,438,0,0.0,0.0,0,0,0,0,0,0,80,0,0.45435091,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,3002.0,0.0,3002,3002,8800766.0,0.0,8800766,8800766,DDoS
172.16.0.1-192.168.10.50-53405-80-6,172.16.0.1,53405,192.168.10.50,80,6,7/7/2017 3:57,797347,3,3,26,11601,20,0,8.666666667,10.26320288,11595,0,3867.0,6692.644993,14582.10792,7.524954631,159469.4,351341.6867,787929,39,9379,4689.5,6422.650894,9231,148,797294,398647.0,550527.884,787929,9365,0,0,0,0,72,72,3.762477315,3.762477315,0,11595,1661.0,4380.487987,19200000.0,0,0,0,1,0,0,0,0,1,1937.833333,8.666666667,3867.0,72,0,0,0,0,0,0,3,26,3,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-53266-80-6,172.16.0.1,53266,192.168.10.50,80,6,7/7/2017 4:08,7311842,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.282346637,0.547057773,2437280.667,4218893.301,7308839,1009,7311842,2437280.667,4218893.301,7308839,1009,0,0.0,0.0,0,0,0,0,0,0,80,0,0.547057773,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,3003.0,0.0,3003,3003,7308839.0,0.0,7308839,7308839,DDoS
172.16.0.1-192.168.10.50-58434-80-6,172.16.0.1,58434,192.168.10.50,80,6,7/7/2017 4:10,94713469,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,123.0764761,0.126697925,8610315.364,27500000.0,91400000,1,94700000,13500000.0,34400000.0,91400000,1,27071,9023.666667,11474.07366,22120,738,0,0,0,0,172,92,0.084465283,0.042232642,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,3252943.0,0.0,3252943,3252943,91400000.0,0.0,91400000,91400000,DDoS
172.16.0.1-192.168.10.50-29290-80-6,172.16.0.1,29290,192.168.10.50,80,6,7/7/2017 4:07,844555,3,7,26,11607,20,0,8.666666667,10.26320288,4295,0,1658.142857,1750.496732,13774.11773,11.84055509,93839.44444,281016.6882,843217,3,963,481.5,628.6179285,926,37,844418,140736.3333,344144.0225,843217,3,0,0,0,0,72,152,3.552166526,8.28838856,0,4295,1057.545455,1591.524638,2532950.673,0,0,0,1,0,0,0,0,2,1163.3,8.666666667,1658.142857,72,0,0,0,0,0,0,3,26,7,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-24821-80-6,172.16.0.1,24821,192.168.10.50,80,6,7/7/2017 4:03,5931852,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.045953945,0.674325657,1977284.0,3424148.399,5931150,322,5931852,1977284.0,3424148.399,5931150,322,0,0.0,0.0,0,0,0,0,0,0,80,0,0.674325657,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,702.0,0.0,702,702,5931150.0,0.0,5931150,5931150,DDoS
172.16.0.1-192.168.10.50-20564-80-6,172.16.0.1,20564,192.168.10.50,80,6,7/7/2017 4:01,187725,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,61936.34306,42.61552803,26817.85714,67239.48053,179155,58,8163,4081.5,5684.431414,8101,62,187667,46916.75,88240.3783,179155,152,0,0,0,0,72,112,15.98082301,26.63470502,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.1-192.168.10.3-53-60175-17,192.168.10.3,60175,192.168.10.1,53,17,7/7/2017 4:45,31594,1,1,76,204,76,76,76.0,0.0,204,204,204.0,0.0,8862.442236,63.30315883,31594.0,0.0,31594,31594,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,31.65157941,31.65157941,76,204,118.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,178.0,76.0,204.0,32,0,0,0,0,0,0,1,76,1,204,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-58994-80-6,192.168.10.50,80,172.16.0.1,58994,6,7/7/2017 4:01,77053199,7,10,11607,68,4380,0,1658.142857,1762.272815,20,0,6.8,5.006662228,151.5186929,0.220626791,4815824.938,18000000.0,72300000,1,77100000,12800000.0,31500000.0,77000000,47,77000000,8560313.667,23900000.0,72300000,1,0,0,0,0,152,212,0.090846326,0.129780465,0,4380,648.9444444,1335.050141,1782358.879,0,0,0,0,1,1,0,0,1,687.1176471,1658.142857,6.8,152,0,0,0,0,0,0,7,11607,10,68,229,256,5,20,4756780.0,0.0,4756780,4756780,72300000.0,0.0,72300000,72300000,BENIGN
172.16.0.1-192.168.10.50-49819-80-6,172.16.0.1,49819,192.168.10.50,80,6,7/7/2017 4:06,12164657,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.46616078,0.411026797,3041164.25,6077676.396,12200000,4,12200000,3041164.25,6077676.396,12200000,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.411026797,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,6979.0,0.0,6979,6979,12200000.0,0.0,12200000,12200000,DDoS
172.16.0.1-192.168.10.50-54083-80-6,172.16.0.1,54083,192.168.10.50,80,6,7/7/2017 4:09,8823777,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.399904599,0.566650766,2205944.25,4410565.191,8821792,3,8823777,2205944.25,4410565.191,8821792,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.566650766,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1985.0,0.0,1985,1985,8821792.0,0.0,8821792,8821792,DDoS
172.16.0.1-192.168.10.50-26923-80-6,172.16.0.1,26923,192.168.10.50,80,6,7/7/2017 4:05,106736,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,108988.5325,74.95128167,15248.0,39799.0803,105502,4,885,442.5,579.1204538,852,33,106638,26659.5,52563.40036,105502,4,0,0,0,0,72,112,28.10673063,46.84455104,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-38918-80-6,172.16.0.1,38918,192.168.10.50,80,6,7/7/2017 4:13,10175674,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.948207657,0.491367943,2543918.5,5082593.018,10200000,1,10200000,2543918.5,5082593.018,10200000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.491367943,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,7868.0,0.0,7868,7868,10200000.0,0.0,10200000,10200000,DDoS
172.16.0.1-192.168.10.50-24115-80-6,172.16.0.1,24115,192.168.10.50,80,6,7/7/2017 4:03,13152,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,884048.0535,532.2384428,2192.0,2487.205018,5758,69,6040,3020.0,2846.811901,5033,1007,13083,4361.0,3110.433571,6528,797,0,0,0,0,72,92,228.1021898,304.136253,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-57465-80-6,172.16.0.1,57465,192.168.10.50,80,6,7/7/2017 4:00,76287895,8,5,56,11607,20,0,7.0,5.656854249,5840,0,2321.4,3173.373883,152.8813975,0.170407114,6357324.583,20300000.0,70800000,2,74500000,10600000.0,26500000.0,70800000,2,1787881,446970.25,892477.0501,1785685,4,0,0,0,0,172,112,0.104865916,0.065541198,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,3737914.0,0.0,3737914,3737914,70800000.0,0.0,70800000,70800000,DDoS
172.16.0.1-192.168.10.50-51291-80-6,172.16.0.1,51291,192.168.10.50,80,6,7/7/2017 3:57,4680909,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.127209266,0.854534878,1560303.0,2701644.237,4679893,3,4680909,1560303.0,2701644.237,4679893,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.854534878,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-28142-80-6,172.16.0.1,28142,192.168.10.50,80,6,7/7/2017 4:06,1114283,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,10439.89723,6.282066585,185713.8333,454459.3447,1113375,12,749,374.5,330.2188668,608,141,1114234,371411.3333,642559.5197,1113375,12,0,0,0,0,72,92,2.692314251,3.589752334,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-62233-80-6,172.16.0.1,62233,192.168.10.50,80,6,7/7/2017 4:14,10045764,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.389066675,0.398177779,3348588.0,5761557.743,10000000,1023,10000000,3348588.0,5761557.743,10000000,1023,0,0.0,0.0,0,0,0,0,0,0,80,0,0.398177779,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,44347.0,0.0,44347,44347,10000000.0,0.0,10000000,10000000,DDoS
172.16.0.1-192.168.10.50-36241-80-6,172.16.0.1,36241,192.168.10.50,80,6,7/7/2017 4:11,5689016,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.273319674,0.878886612,1422254.0,2843842.705,5688018,2,5689016,1422254.0,2843842.705,5688018,2,0,0.0,0.0,0,0,0,0,0,0,100,0,0.878886612,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,998.0,0.0,998,998,5688018.0,0.0,5688018,5688018,DDoS
172.16.0.1-192.168.10.50-18312-80-6,172.16.0.1,18312,192.168.10.50,80,6,7/7/2017 3:59,3995892,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.507710419,1.25128507,998973.0,1995952.496,3992901,1,3995892,998973.0,1995952.496,3992901,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.25128507,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-61568-80-6,172.16.0.1,61568,192.168.10.50,80,6,7/7/2017 4:12,97940812,8,6,56,11607,20,0,7.0,5.656854249,5840,0,1934.5,2538.919278,119.0821248,0.142943475,7533908.615,24500000.0,88900000,3,97200000,13900000.0,33200000.0,88900000,4,775935,155187.0,346251.4768,774580,3,0,0,0,0,172,132,0.081681986,0.061261489,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,2750.0,0.0,2750,2750,48600000.0,57000000.0,88900000,8284637,DDoS
172.16.0.1-192.168.10.50-54846-80-6,172.16.0.1,54846,192.168.10.50,80,6,7/7/2017 3:58,71755837,9,5,62,11607,20,0,6.888888889,5.30199124,7215,0,2321.4,3327.769794,162.6209168,0.195106079,5519679.769,17900000.0,64800000,2,71600000,8952942.5,22700000.0,64800000,2,133037,33259.25,65858.09739,132045,3,0,0,0,0,192,112,0.125425336,0.069680742,0,7215,778.3333333,2107.034872,4439595.952,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,9029.0,0.0,9029,9029,35800000.0,41100000.0,64800000,6772814,DDoS
172.16.0.1-192.168.10.50-28723-80-6,172.16.0.1,28723,192.168.10.50,80,6,7/7/2017 4:06,44019,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,545.2191099,90.86985165,14673.0,25410.05142,44014,1,44019,14673.0,25410.05142,44014,1,0,0.0,0.0,0,0,0,0,0,0,80,0,90.86985165,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-61845-80-6,172.16.0.1,61845,192.168.10.50,80,6,7/7/2017 4:12,98964097,8,7,56,11601,20,0,7.0,5.656854249,5840,0,1657.285714,1964.895647,117.7901921,0.151570119,7068864.071,23200000.0,86900000,4,98900000,14100000.0,32400000.0,86900000,4,30885,5147.5,9295.972972,23231,47,0,0,0,0,172,152,0.080837397,0.070732722,0,5840,728.9375,1503.11044,2259340.996,0,0,0,0,1,0,0,0,0,777.5333333,7.0,1657.285714,172,0,0,0,0,0,0,8,56,7,11601,256,229,6,20,5995.0,0.0,5995,5995,49500000.0,53000000.0,86900000,12000000,DDoS
172.16.0.1-192.168.10.50-56406-80-6,172.16.0.1,56406,192.168.10.50,80,6,7/7/2017 4:09,92365072,8,5,56,11607,20,0,7.0,5.656854249,5840,0,2321.4,3173.373883,126.2706751,0.140745844,7697089.333,23600000.0,82200000,7,90800000,13000000.0,30700000.0,82200000,48,1544028,386007.0,771341.4245,1543019,7,0,0,0,0,172,112,0.086612827,0.054133017,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,1231.0,0.0,1231,1231,45400000.0,52000000.0,82200000,8642608,DDoS
172.16.0.1-192.168.10.50-51659-80-6,172.16.0.1,51659,192.168.10.50,80,6,7/7/2017 3:57,4851935,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,6.183100145,1.030516691,1212983.75,2421304.893,4844939,1,4851935,1212983.75,2421304.893,4844939,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.030516691,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-50559-80-6,172.16.0.1,50559,192.168.10.50,80,6,7/7/2017 3:57,1164958,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,9980.617327,7.725600408,145619.75,406537.0135,1151694,14,12622,6311.0,8373.558503,12232,390,1164884,232976.8,513606.85,1151694,14,0,0,0,0,72,132,2.575200136,5.150400272,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-59869-80-6,172.16.0.1,59869,192.168.10.50,80,6,7/7/2017 4:01,79199788,8,7,56,11601,20,0,7.0,5.656854249,4380,0,1657.285714,1561.969346,147.1847374,0.189394446,5657127.714,18200000.0,68300000,3,78400000,11200000.0,25400000.0,68300000,3,812930,135488.3333,325792.577,800439,15,0,0,0,0,172,152,0.101010371,0.088384075,0,4380,728.9375,1300.351618,1690914.329,0,0,0,0,1,0,0,0,0,777.5333333,7.0,1657.285714,172,0,0,0,0,0,0,8,56,7,11601,256,229,6,20,992.0,0.0,992,992,39200000.0,41100000.0,68300000,10100000,DDoS
172.16.0.1-192.168.10.50-32340-80-6,172.16.0.1,32340,192.168.10.50,80,6,7/7/2017 4:09,8619784,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.480365633,0.580060939,2154946.0,4308651.356,8617923,1,8619784,2154946.0,4308651.356,8617923,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.580060939,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1861.0,0.0,1861,1861,8617923.0,0.0,8617923,8617923,DDoS
192.168.10.14-104.16.27.235-58751-443-6,192.168.10.14,58751,104.16.27.235,443,6,7/7/2017 4:40,116785199,14,12,1216,4383,603,0,86.85714286,160.6672898,1460,0,365.25,541.7299101,47.94271918,0.222630952,4671407.96,16100000.0,58600000,8,117000000,8983476.846,21900000.0,58600000,82,117000000,10600000.0,23600000.0,58600000,15,0,0,0,0,292,252,0.119878205,0.102752747,0,1460,207.3703704,397.5505917,158046.4729,0,0,0,1,0,0,0,0,0,215.3461538,86.85714286,365.25,292,0,0,0,0,0,0,14,1216,12,4383,8192,32,13,20,75317.0,14392.45142,85494,65140,58300000.0,451716.7824,58600000,58000000,BENIGN
192.168.10.3-192.168.10.15-53-49880-17,192.168.10.15,49880,192.168.10.3,53,17,7/7/2017 3:38,205,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1580487.805,19512.19512,68.33333333,76.84616668,153,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,9756.097561,9756.097561,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-57569-80-6,172.16.0.1,57569,192.168.10.50,80,6,7/7/2017 4:00,831220,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,13995.09155,9.624407497,118745.7143,312638.2371,827740,72,2865,1432.5,1543.614103,2524,341,831148,207787.0,413303.8263,827740,160,0,0,0,0,72,112,3.609152812,6.015254686,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-33716-80-6,172.16.0.1,33716,192.168.10.50,80,6,7/7/2017 4:10,1665144,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,6986.182576,4.80438929,237877.7143,628947.7031,1664197,3,637,318.5,178.8980156,445,192,1665134,416283.5,831942.4001,1664197,3,0,0,0,0,72,112,1.801645984,3.002743306,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-55444-80-6,172.16.0.1,55444,192.168.10.50,80,6,7/7/2017 4:08,90381943,9,5,62,11607,20,0,6.888888889,5.30199124,5840,0,2321.4,3173.373883,129.1076471,0.154898197,6952457.154,22100000.0,80200000,1,89100000,11100000.0,28100000.0,80200000,1,1311854,327963.5,655045.8703,1310532,3,0,0,0,0,192,112,0.099577412,0.055320785,0,5840,778.3333333,2037.844508,4152810.238,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,496.0,0.0,496,496,44500000.0,50400000.0,80200000,8894296,DDoS
172.16.0.1-192.168.10.50-24337-80-6,172.16.0.1,24337,192.168.10.50,80,6,7/7/2017 4:03,30231,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,384803.6783,264.6290232,4318.714286,10959.03948,29168,3,746,373.0,343.6538957,616,130,30182,7545.5,14419.72188,29168,3,0,0,0,0,72,112,99.2358837,165.3931395,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-51976-80-6,172.16.0.1,51976,192.168.10.50,80,6,7/7/2017 3:56,112036,3,6,26,11607,20,0,8.666666667,10.26320288,8675,0,1934.5,3378.317791,103832.6966,80.33132208,14004.5,39181.66863,110973,4,731,365.5,511.2382028,727,4,111908,22381.6,49524.87239,110973,5,0,0,0,0,72,132,26.77710736,53.55421472,0,8675,1163.3,2707.739198,7331851.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-35907-80-6,172.16.0.1,35907,192.168.10.50,80,6,7/7/2017 4:11,5703739,6,0,36,0,6,6,6.0,0.0,0,0,0.0,0.0,6.311649253,1.051941542,1140747.8,2550264.182,5702799,1,5703739,1140747.8,2550264.182,5702799,1,0,0.0,0.0,0,0,0,0,0,0,120,0,1.051941542,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.0,6.0,0.0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,940.0,0.0,940,940,5702799.0,0.0,5702799,5702799,DDoS
172.16.0.1-192.168.10.50-29668-80-6,172.16.0.1,29668,192.168.10.50,80,6,7/7/2017 4:07,10992743,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.729073171,0.454845529,2748185.75,5495690.854,11000000,3,11000000,2748185.75,5495690.854,11000000,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.454845529,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1021.0,0.0,1021,1021,11000000.0,0.0,11000000,11000000,DDoS
192.168.10.5-52.84.143.188-55475-80-6,192.168.10.5,55475,52.84.143.188,80,6,7/7/2017 3:39,4780746,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,2.510068512,0.627517128,2390373.0,3349403.602,4758759,21987,4780746,4780746.0,0.0,4780746,4780746,0,0.0,0.0,0,0,0,0,0,0,40,32,0.418344752,0.209172376,0,6,4.5,3.0,9.0,0,0,0,0,1,0,0,0,0,6.0,6.0,0.0,40,0,0,0,0,0,0,2,12,1,0,256,123,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-49668-80-6,172.16.0.1,49668,192.168.10.50,80,6,7/7/2017 4:06,5333186,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.500124316,0.750020719,1777728.667,3078517.084,5332494,272,5333186,1777728.667,3078517.084,5332494,272,0,0.0,0.0,0,0,0,0,0,0,80,0,0.750020719,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,692.0,0.0,692,692,5332494.0,0.0,5332494,5332494,DDoS
