Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.8-72.21.91.29-9955-80-6,72.21.91.29,80,192.168.10.8,9955,6,7/7/2017 4:35,24,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,500000.0,83333.33333,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,41666.66667,41666.66667,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,286,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.15-72.5.205.41-58667-443-6,72.5.205.41,443,192.168.10.15,58667,6,7/7/2017 3:56,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,136,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-50277-80-6,192.168.10.50,80,172.16.0.1,50277,6,7/7/2017 4:15,485341,1,7,6,42,6,6,6.0,0.0,6,6,6.0,0.0,98.89953661,16.4832561,69334.42857,168448.1949,450858,1,0,0.0,0.0,0,0,464083,77347.16667,183058.5695,450858,1,0,0,0,0,20,140,2.060407013,14.42284909,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,7,6.75,6.0,6.0,20,0,0,0,0,0,0,1,6,7,42,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-39171-80-6,172.16.0.1,39171,192.168.10.50,80,6,7/7/2017 4:13,598749,3,6,26,11601,20,0,8.666666667,10.26320288,2920,0,1933.5,1495.722401,19418.82158,15.03134034,74843.625,203321.0007,577731,10,20557,10278.5,14349.31791,20425,132,598704,119740.8,256176.2302,577731,65,0,0,0,0,72,132,5.010446782,10.02089356,0,2920,1162.7,1494.366611,2233131.567,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.9-88-10752-6,192.168.10.9,10752,192.168.10.3,88,6,7/7/2017 5:00,737,8,6,4948,270,2465,0,618.5,937.9019138,129,0,45.0,65.12142505,7080054.274,18995.92944,56.69230769,134.7945255,495,1,737,105.2857143,204.4437284,542,1,676,135.2,219.8344832,522,3,0,0,0,0,184,144,10854.81682,8141.112619,0,2465,347.8666667,728.8025273,531153.1238,0,0,0,1,0,0,0,0,0,372.7142857,618.5,45.0,184,0,0,0,0,0,0,8,4948,6,270,8192,2053,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-52913-80-6,192.168.10.50,80,172.16.0.1,52913,6,7/7/2017 4:08,9516620,1,6,1375,30,1375,1375,1375.0,0.0,6,0,5.0,2.449489743,147.6364508,0.735555271,1586103.333,3868977.131,9483598,0,0,0.0,0.0,0,0,9509754,1901950.8,4238281.831,9483598,0,1,0,0,0,20,132,0.105079324,0.630475946,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375.0,5.0,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,33022.0,0.0,33022,33022,9483598.0,0.0,9483598,9483598,BENIGN
192.168.10.1-192.168.10.3-53-61582-17,192.168.10.3,61582,192.168.10.1,53,17,7/7/2017 4:29,23569,1,1,81,163,81,81,81.0,0.0,163,163,163.0,0.0,10352.58178,84.85722771,23569.0,0.0,23569,23569,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,42.42861386,42.42861386,81,163,108.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,162.5,81.0,163.0,32,0,0,0,0,0,0,1,81,1,163,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.16-69.172.216.55-56702-443-6,192.168.10.16,56702,69.172.216.55,443,6,7/7/2017 3:31,10787,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,185.4083619,10787.0,0.0,10787,10787,10787,10787.0,0.0,10787,10787,0,0.0,0.0,0,0,0,0,0,0,64,0,185.4083619,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1149,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.9-42.156.235.3-10439-443-6,192.168.10.9,10439,42.156.235.3,443,6,7/7/2017 4:42,754652,6,7,836,3484,510,0,139.3333333,197.4382604,1470,0,497.7142857,669.4111129,5724.492879,17.2264832,62887.66667,112113.9257,250926,84,505092,101018.4,136032.5933,252368,138,507083,84513.83333,129758.3481,252733,214,0,0,0,0,132,152,7.950684554,9.275798646,0,1470,308.5714286,511.4885839,261620.5714,0,0,0,1,0,0,0,0,1,332.3076923,139.3333333,497.7142857,132,0,0,0,0,0,0,6,836,7,3484,8192,16616,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.17-72.21.91.29-52457-80-6,192.168.10.17,52457,72.21.91.29,80,6,7/7/2017 4:21,5909810,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.676840711,1969936.667,3391338.555,5885893,55,5909810,2954905.0,4145042.981,5885893,23917,0,0.0,0.0,0,0,0,0,0,0,104,40,0.507630533,0.169210178,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-37514-80-6,192.168.10.50,80,172.16.0.1,37514,6,7/7/2017 4:12,7839882,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,4.591905848,0.765317641,1567976.4,3484792.832,7801740,1,0,0.0,0.0,0,0,7820805,1955201.25,3897702.855,7801740,1,0,0,0,0,20,100,0.12755294,0.637764701,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,38142.0,0.0,38142,38142,7801740.0,0.0,7801740,7801740,BENIGN
172.16.0.1-192.168.10.50-35410-80-6,192.168.10.50,80,172.16.0.1,35410,6,7/7/2017 4:11,24040636,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,1.497464543,0.249577424,4808127.2,10700000.0,24000000,3,0,0.0,0.0,0,0,24000000,6005840.25,12000000.0,24000000,3,0,0,0,0,20,100,0.041596237,0.207981187,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,26001.0,0.0,26001,26001,24000000.0,0.0,24000000,24000000,BENIGN
172.16.0.1-192.168.10.50-27023-80-6,172.16.0.1,27023,192.168.10.50,80,6,7/7/2017 4:05,38775,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,299858.156,232.1083172,4846.875,13362.41352,37916,1,38022,19011.0,26884.19982,38021,1,38670,7734.0,16961.08198,38074,14,0,0,0,0,72,132,77.36943907,154.7388781,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.14-216.104.218.120-58742-443-6,192.168.10.14,58742,216.104.218.120,443,6,7/7/2017 4:41,3,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,6000000.0,1000000.0,1.5,3.535533906,4,-1,0,0.0,0.0,0,0,4,4.0,0.0,4,4,0,0,0,0,20,40,333333.3333,666666.6667,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,63183,6831,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-59521-17,192.168.10.12,59521,192.168.10.3,53,17,7/7/2017 4:01,236,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,1364406.78,16949.15254,78.66666667,96.71780257,187,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,64,8474.576271,8474.576271,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,64,0,0,0,0,0,0,2,64,2,258,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-64705-80-6,172.16.0.1,64705,192.168.10.50,80,6,7/7/2017 4:05,9827573,7,6,50,11601,20,0,7.142857143,6.094494002,4380,0,1933.5,1757.789948,1185.541944,1.322808795,818964.4167,2331594.365,8046744,3,9825741,1637623.5,3217366.407,8046744,3,19462,3892.4,7732.522538,17679,15,0,0,0,0,152,132,0.712281659,0.610527136,0,4380,832.6428571,1472.155908,2167243.016,0,0,0,0,1,0,0,0,0,896.6923077,7.142857143,1933.5,152,0,0,0,0,0,0,7,50,6,11601,256,229,5,20,1761025.0,0.0,1761025,1761025,8046744.0,0.0,8046744,8046744,DDoS
192.168.10.12-14.0.67.87-52208-80-6,192.168.10.12,52208,14.0.67.87,80,6,7/7/2017 3:59,6193026,4,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.968831715,1238605.2,2600585.711,5887377,21,6193026,2064342.0,3311979.053,5887377,66177,66225,66225.0,0.0,66225,66225,0,0,0,0,136,80,0.64588781,0.322943905,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,136,0,0,0,0,0,0,4,0,2,0,29200,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-63527-80-6,192.168.10.50,80,172.16.0.1,63527,6,7/7/2017 4:13,1145497,6,2,11607,26,10135,0,1934.5,4059.461922,20,6,13.0,9.899494937,10155.41726,6.983868138,163642.4286,432596.4966,1144679,4,1145497,229099.4,511824.6083,1144679,4,97,97.0,0.0,97,97,0,0,0,0,144,40,5.237901103,1.745967034,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13.0,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.16-53-46472-17,192.168.10.16,46472,192.168.10.3,53,17,7/7/2017 4:16,24100,2,2,68,158,34,34,34.0,0.0,79,79,79.0,0.0,9377.593361,165.9751037,8033.333333,13869.99086,24049,4,4,4.0,0.0,4,4,47,47.0,0.0,47,47,0,0,0,0,40,64,82.98755187,82.98755187,34,79,52.0,24.64751509,607.5,0,0,0,0,0,0,0,0,1,65.0,34.0,79.0,40,0,0,0,0,0,0,2,68,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.16-53-20222-17,192.168.10.16,20222,192.168.10.3,53,17,7/7/2017 3:31,72480,2,2,80,196,40,40,40.0,0.0,98,98,98.0,0.0,3807.94702,55.18763797,24160.0,41842.88342,72476,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,64,27.59381898,27.59381898,40,98,63.2,31.76790834,1009.2,0,0,0,0,0,0,0,0,1,79.0,40.0,98.0,40,0,0,0,0,0,0,2,80,2,196,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-60690-17,192.168.10.3,60690,192.168.10.1,53,17,7/7/2017 4:30,597,1,1,44,60,44,44,44.0,0.0,60,60,60.0,0.0,174204.3551,3350.083752,597.0,0.0,597,597,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1675.041876,1675.041876,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,74.0,44.0,60.0,20,0,0,0,0,0,0,1,44,1,60,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-52947-80-6,192.168.10.50,80,172.16.0.1,52947,6,7/7/2017 4:07,86272400,7,10,11613,68,4380,0,1659.0,2117.072113,20,0,6.8,5.006662228,135.3967202,0.197050273,5392025.0,19700000.0,79100000,1,86300000,14400000.0,34800000.0,85400000,3,85400000,9492545.778,26200000.0,79100000,1,0,0,0,0,152,212,0.081138348,0.115911925,0,4380,649.2777778,1506.272134,2268855.742,0,0,0,0,1,1,0,0,1,687.4705882,1659.0,6.8,152,0,0,0,0,0,0,7,11613,10,68,229,256,5,20,32902.0,0.0,32902,32902,42700000.0,51500000.0,79100000,6308133,BENIGN
192.168.10.3-192.168.10.16-53-29414-17,192.168.10.16,29414,192.168.10.3,53,17,7/7/2017 3:58,200,2,2,54,182,27,27,27.0,0.0,91,91,91.0,0.0,1180000.0,20000.0,66.66666667,109.4090185,193,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,10000.0,10000.0,27,91,52.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,65.75,27.0,91.0,64,0,0,0,0,0,0,2,54,2,182,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.15-83.222.104.102-60156-443-6,83.222.104.102,443,192.168.10.15,60156,6,7/7/2017 4:29,44,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,272727.2727,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,22727.27273,22727.27273,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-65195-17,192.168.10.9,65195,192.168.10.3,53,17,7/7/2017 4:16,95752,2,2,74,324,37,37,37.0,0.0,162,162,162.0,0.0,4156.571142,41.77458434,31917.33333,55239.14609,95702,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,64,40,20.88729217,20.88729217,37,162,87.0,68.46531969,4687.5,0,0,0,0,0,0,0,0,1,108.75,37.0,162.0,64,0,0,0,0,0,0,2,74,2,324,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.5-23.4.59.27-55256-80-6,23.4.59.27,80,192.168.10.5,55256,6,7/7/2017 3:30,54,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,222222.2222,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,18518.51852,18518.51852,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.217.3.97-192.168.10.14-443-57748-6,192.168.10.14,57748,172.217.3.97,443,6,7/7/2017 3:34,5167912,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,35.0238162,1.161010482,1033582.4,2226833.135,5016841,3,5167912,1291978.0,2483540.116,5016841,3,0,0.0,0.0,0,0,1,0,0,0,100,20,0.967508735,0.193501747,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,388,368,4,20,93405.0,0.0,93405,93405,5016841.0,0.0,5016841,5016841,BENIGN
172.16.0.1-192.168.10.50-36181-80-6,192.168.10.50,80,172.16.0.1,36181,6,7/7/2017 4:11,7761261,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,4.638421514,0.773070252,1552252.2,3449083.457,7722135,1,0,0.0,0.0,0,0,7739827,1934956.75,3858127.842,7722135,1,0,0,0,0,20,100,0.128845042,0.64422521,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,39126.0,0.0,39126,39126,7722135.0,0.0,7722135,7722135,BENIGN
172.16.0.1-192.168.10.50-50220-80-6,192.168.10.50,80,172.16.0.1,50220,6,7/7/2017 4:15,2489186,1,7,6,42,6,6,6.0,0.0,6,6,6.0,0.0,19.28341233,3.213902055,355598.0,923157.5969,2448924,3,0,0.0,0.0,0,0,2485951,414325.1667,996841.6853,2448924,3,0,0,0,0,20,140,0.401737757,2.812164298,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,7,6.75,6.0,6.0,20,0,0,0,0,0,0,1,6,7,42,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-57527-17,192.168.10.5,57527,192.168.10.3,53,17,7/7/2017 4:00,29222,2,2,68,100,34,34,34.0,0.0,50,50,50.0,0.0,5749.093149,136.8831702,9740.666667,16828.91073,29173,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,64,68.44158511,68.44158511,34,50,40.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,50.5,34.0,50.0,64,0,0,0,0,0,0,2,68,2,100,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.217.12.195-192.168.10.16-443-39866-6,192.168.10.16,39866,172.217.12.195,443,6,7/7/2017 4:16,161847,13,11,1826,4963,1265,0,140.4615385,343.9453967,1418,0,451.1818182,602.2509142,41947.02404,148.2881981,7036.826087,12059.55201,36938,1,161847,13487.25,15098.34914,37733,18,122258,12225.8,20248.30639,57575,1,0,0,0,0,424,360,80.32277398,67.96542414,0,1418,271.56,487.2850022,237446.6733,0,0,0,1,0,0,0,0,0,282.875,140.4615385,451.1818182,424,0,0,0,0,0,0,13,1826,11,4963,29200,370,7,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.17-53-4169-17,192.168.10.17,4169,192.168.10.3,53,17,7/7/2017 3:40,161,2,2,76,108,38,38,38.0,0.0,54,54,54.0,0.0,1142857.143,24844.7205,53.66666667,86.89265408,154,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,12422.36025,12422.36025,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38.0,54.0,40,0,0,0,0,0,0,2,76,2,108,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-4516-17,192.168.10.12,4516,192.168.10.3,53,17,7/7/2017 4:13,198,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1353535.354,20202.0202,66.0,73.66817495,147,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,10101.0101,10101.0101,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,40,0,0,0,0,0,0,2,64,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-21758-80-6,192.168.10.50,80,172.16.0.1,21758,6,7/7/2017 4:01,8448538,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,4.97127432,0.82854572,1408089.667,3429841.276,8409196,1,0,0.0,0.0,0,0,8433931,1686786.2,3757955.001,8409196,1,0,0,0,0,20,120,0.118363674,0.710182046,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,39342.0,0.0,39342,39342,8409196.0,0.0,8409196,8409196,BENIGN
192.168.10.3-192.168.10.12-53-12657-17,192.168.10.12,12657,192.168.10.3,53,17,7/7/2017 4:07,193,2,2,66,164,33,33,33.0,0.0,82,82,82.0,0.0,1191709.845,20725.3886,64.33333333,109.6965511,191,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,80,80,10362.6943,10362.6943,33,82,52.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,65.75,33.0,82.0,80,0,0,0,0,0,0,2,66,2,164,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-50893-17,192.168.10.15,50893,192.168.10.3,53,17,7/7/2017 3:46,168,2,2,72,104,36,36,36.0,0.0,52,52,52.0,0.0,1047619.048,23809.52381,56.0,56.42694392,116,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,11904.7619,11904.7619,36,52,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,53.0,36.0,52.0,64,0,0,0,0,0,0,2,72,2,104,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-56870-17,192.168.10.9,56870,192.168.10.3,53,17,7/7/2017 4:23,167,2,2,68,182,34,34,34.0,0.0,91,91,91.0,0.0,1497005.988,23952.09581,55.66666667,56.88878038,116,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,11976.0479,11976.0479,34,91,56.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,71.0,34.0,91.0,40,0,0,0,0,0,0,2,68,2,182,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-55404-17,192.168.10.5,55404,192.168.10.3,53,17,7/7/2017 3:30,74136,4,2,120,222,30,30,30.0,0.0,111,111,111.0,0.0,4613.143412,80.93234056,14827.2,24520.16694,56536,3,56543,18847.66667,32639.0541,56536,3,47,47.0,0.0,47,47,0,0,0,0,128,40,53.95489371,26.97744685,30,111,53.14285714,39.52395295,1562.142857,0,0,0,0,0,0,0,0,0,62.0,30.0,111.0,128,0,0,0,0,0,0,4,120,2,222,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-49954-80-6,192.168.10.50,80,172.16.0.1,49954,6,7/7/2017 4:05,1845037,5,2,11601,26,8760,0,2320.2,3803.229575,20,6,13.0,9.899494937,6301.770642,3.793961856,307506.1667,750489.648,1839432,66,1845037,461259.25,918785.0929,1839432,90,414,414.0,0.0,414,414,0,0,0,0,124,40,2.709972754,1.083989102,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,0,1661.0,2320.2,13.0,124,0,0,0,0,0,0,5,11601,2,26,8192,256,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
178.255.83.1-192.168.10.15-80-60261-6,192.168.10.15,60261,178.255.83.1,80,6,7/7/2017 4:29,149192,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,80.4332672,13.40554453,149192.0,0.0,149192,149192,149192,149192.0,0.0,149192,149192,0,0.0,0.0,0,0,0,0,0,0,40,0,13.40554453,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.15-31.13.80.12-59056-443-6,192.168.10.15,59056,31.13.80.12,443,6,7/7/2017 4:04,6020170,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,30.06559615,0.996649596,1204034.0,2646402.451,5937899,3,6020170,1505042.5,2955453.717,5937899,3,0,0.0,0.0,0,0,1,0,0,0,100,20,0.83054133,0.166108266,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,258,127,4,20,77898.0,0.0,77898,77898,5937899.0,0.0,5937899,5937899,BENIGN
192.168.10.1-192.168.10.3-53-60941-17,192.168.10.3,60941,192.168.10.1,53,17,7/7/2017 3:34,48138,1,1,41,57,41,41,41.0,0.0,57,57,57.0,0.0,2035.813702,41.54721841,48138.0,0.0,48138,48138,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,20.77360921,20.77360921,41,57,46.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,69.5,41.0,57.0,32,0,0,0,0,0,0,1,41,1,57,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-58799-80-6,192.168.10.50,80,172.16.0.1,58799,6,7/7/2017 4:02,6009596,1,5,1375,24,1375,1375,1375.0,0.0,6,0,4.8,2.683281573,232.7943509,0.99840322,1201919.2,2675655.035,5988262,15,0,0.0,0.0,0,0,6006849,1501712.25,2991042.294,5988262,15,1,0,0,0,20,112,0.166400537,0.832002684,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375.0,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,21334.0,0.0,21334,21334,5988262.0,0.0,5988262,5988262,BENIGN
192.168.10.3-192.168.10.12-53-44740-17,192.168.10.12,44740,192.168.10.3,53,17,7/7/2017 3:55,177,2,2,64,162,32,32,32.0,0.0,81,81,81.0,0.0,1276836.158,22598.87006,59.0,101.3262059,176,0,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,80,80,11299.43503,11299.43503,32,81,51.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,64.5,32.0,81.0,80,0,0,0,0,0,0,2,64,2,162,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
